Summary,ID,ptLTL,Generated ptLTL,Equivalence Check
68/79,The system shall ensure that at all times if variable_3 is active then the value of variable_2 shall not exceed variable_5. This requirement guarantees that the automation controller always keeps variable_2 within the safety threshold defined by variable_5 whenever variable_3 is true.,H( variable_3 → (variable_2 ≤ variable_5) ),H(variable_3 -> (variable_2 <= variable_5)),True
68/80,Whenever variable_3 becomes true the system must ensure that variable_1 has always remained less than or equal to variable_5 throughout the entire time before that moment. In an autonomous drone this means that whenever variable_3 indicates flight stabilization the recorded altitude value variable_1 must not have exceeded the permitted altitude threshold variable_5 at any prior point.,(variable_3 → H(variable_1 ≤ variable_5)),G(variable_3 → H(variable_1 ≤ variable_5)),False
69/81,Whenever variable_3 becomes true the system must ensure that variable_6 has always been less than or equal to variable_5 in all earlier moments of operation. In a flight control system this could mean that if variable_3 indicates a landing sequence being initiated then variable_6 which could represent descent rate must have never exceeded variable_5 which could represent a safe descent rate threshold during the prior flight period.,(variable_3 → H(variable_6 ≤ variable_5)),(variable_3 -> H(variable_6 <= variable_5)),True
69/82,The system shall ensure that whenever variable_3 has been true at any time in the past variable_2 has always been greater than or equal to variable_5. For instance in the altitude control logic of the aircraft this means that if variable_3 indicates the engagement of the automatic stabilizer then the recorded thrust level variable_2 must never have fallen below the required threshold variable_5 during the entire operational history.,H( variable_3 → (variable_2 ≥ variable_5) ),O(variable_3) -> H(variable_2 >= variable_5),False
70/83,Whenever variable_3 becomes true the system must ensure that variable_2 has always been less than or equal to variable_5 throughout the entire previous operation period. For example in an autonomous delivery robot this means that if variable_3 indicates the robot has started a new delivery cycle then variable_2 representing energy consumption should never have exceeded variable_5 the allowed energy limit at any moment before this point.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
71/84,If variable_3 becomes true then the system must guarantee that variable_2 has always been less than or equal to variable_5 in all past moments of operation. For example in an autonomous aircraft this could mean that if variable_3 indicates an altitude hold mode is engaged then variable_2 which tracks vertical speed must have always stayed within the limit defined by variable_5.,(variable_3 → H(variable_2 ≤ variable_5)),variable_3 → H(variable_2 ≤ variable_5),True
72/85,Whenever variable_3 becomes true the system must ensure that variable_2 has always remained less than or equal to variable_5 at all previous moments. In a drone flight controller this means that if variable_3 indicates an emergency state then the recorded value of variable_2 such as altitude deviation must never have exceeded variable_5 which defines the safe tolerance limit during the entire operation history.,(variable_3 → H(variable_2 ≤ variable_5)),H ( variable_3 → H ( variable_2 ≤ variable_5 ) ),True
73/86,Whenever variable_3 becomes true the system shall ensure that variable_6 has always been less than or equal to variable_2 throughout all the time before that point. For example in an autonomous aircraft if variable_3 represents entering landing mode then the recorded altitude variable_6 must have continuously been below the safe altitude threshold variable_2 for the entire approach so that the transition happens only after stable descent conditions are confirmed.,(variable_3 → H(variable_6 ≤ variable_2)),(variable_3 → H(variable_6 ≤ variable_2)),True
74/87,The system shall ensure that at all times if variable_3 is active then the value of variable_2 shall be less than or equal to variable_5. For example in the autonomous flight control unit whenever variable_3 indicates the aircraft is in descent mode the system must continuously guarantee that variable_2 which represents descent rate never exceeds the threshold defined by variable_5.,H( variable_3 → (variable_2 ≤ variable_5) ),H (variable_3 → (variable_2 ≤ variable_5)),True
74/88,Whenever variable_3 becomes active the system must ensure that variable_2 has never been greater than variable_5 at any time in the past to guarantee consistent operation of the automation unit.,(variable_3 → H(variable_2 ≤ variable_5)),H( variable_3 → ¬O(variable_2 > variable_5) ),False
75/89,The system shall always ensure that whenever variable_3 is active variable_2 is greater than or equal to variable_5. For example in the flight control system this guarantees that every time variable_3 indicates that the autopilot correction is engaged the power output represented by variable_2 never falls below the minimum safe value defined by variable_5.,H( variable_3 → (variable_2 ≥ variable_5) ),H (variable_3 → (variable_2 ≥ variable_5)),True
75/90,The system shall ensure that ever since the last moment when variable_1 was at least zero it has always been the case that if variable_3 became active then the value of variable_2 did not exceed variable_5. For example in the control software of an autonomous vehicle this ensures that from the last initialization event where variable_1 was nonnegative the relation between variable_2 and variable_5 has remained safe under the condition imposed by variable_3.,H((variable_3 → (variable_2 ≤ variable_5)) S (Y(variable_1 ≥ 0))),(variable_1 >= 0) S H((variable_3 -> (variable_2 <= variable_5))),False
76/91,Whenever variable_3 becomes true the system shall ensure that variable_2 has always been less than or equal to variable_5 throughout the entire prior operation of the automated process. This ensures for example that when the robot activates variable_3 the recorded parameter variable_2 never exceeded the allowed threshold defined by variable_5 at any point in time before activation.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
77/92,Whenever variable_3 is active the system must ensure that variable_2 has always been less than or equal to variable_5 at all previous moments in operation. For example in an autonomous drone this would mean that if variable_3 signals a safety check then the recorded altitude variable_2 must have never exceeded the permitted ceiling variable_5 during its entire flight history.,(variable_3 → H(variable_2 ≤ variable_5)),variable_3 → H(variable_2 ≤ variable_5),True
78/93,Whenever variable_3 becomes true the system must ensure that variable_2 has always been less than or equal to variable_5 in all previous moments of operation. For instance in an automated drone control unit this could mean that if variable_3 signals a safe landing mode the recorded altitude variable_2 must never have exceeded the allowed threshold variable_5 throughout the entire flight history.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
79/94,Whenever variable_3 is active the system shall ensure that variable_2 has always remained less than or equal to variable_5 at all previous moments in operation. For instance in an autonomous aircraft control system if variable_3 indicates that the stabilizer override is engaged the control computer must confirm that variable_2 the current tail deflection has never exceeded the allowed limit defined by variable_5 during the entire prior flight history.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
80/95,Whenever variable_3 becomes true the system shall ensure that variable_2 has always been greater than or equal to variable_5 throughout its past operation. For example if the autonomous drone activates variable_3 as a flight safety mode it must be guaranteed that during all previous flight intervals variable_2 has never dropped below variable_5 ensuring consistent performance before safety mode engages.,(variable_3 → H(variable_2 ≥ variable_5)),(variable_3 → H(variable_2 ≥ variable_5)),True
80/96,Whenever Y variable_4 has most recently occurred the system shall ensure that as long as that condition remains valid whenever variable_3 becomes true the value of variable_2 shall not exceed variable_5. For example in an automated aircraft control system this means that once Y variable_4 has been registered the controller will continually verify that variable_2 stays within the allowed range relative to variable_5 whenever variable_3 is active.,(variable_3 → (variable_2 ≤ variable_5)) S (Y variable_4),H((Y variable_4) -> H((variable_3) -> (variable_2 <= variable_5))),False
81/97,Whenever variable_3 becomes true the system shall ensure that variable_6 has always been less than or equal to variable_2 in all moments leading up to that point. For instance in an autonomous drone this means that if variable_3 is activated the control software must verify that the recorded altitude variable_6 has never exceeded the allowed ceiling variable_2 prior to activation.,(variable_3 → H(variable_6 ≤ variable_2)),(variable_3 -> H(variable_6 <= variable_2)),True
82/98,Whenever variable_3 becomes true the system shall ensure that variable_2 has always remained less than or equal to variable_5 at all previous times. For example in an autonomous drone this means if variable_3 indicates that the safety controller has been activated then the recorded altitude variable_2 must have never exceeded the permitted ceiling variable_5 before the activation event.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
82/99,As long as in the previous step variable_1 was less than or equal to variable_6 the controller must ensure that whenever variable_3 becomes active at that same period variable_2 is greater than variable_5. This means that during vehicle operation if the earlier system condition satisfied variable_1 less than or equal to variable_6 then the control logic must keep variable_2 higher than variable_5 whenever variable_3 is triggered.,(variable_3 → (variable_2 > variable_5)) S (Y (variable_1 <= variable_6)),H((Y(variable_1 ≤ variable_6)) → (variable_3 → (variable_2 > variable_5))),False
83/100,Whenever variable_3 becomes true the system must ensure that variable_2 has always been less than or equal to variable_5 throughout the previous operation time. For example the robot control software must confirm that variable_2 has never exceeded variable_5 before allowing variable_3 to activate.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
