Summary,ID,ptLTL,Generated ptLTL,Equivalence Check
72/78,Whenever variable_3 becomes true the system must ensure that variable_6 has always been less than or equal to variable_5 at all times in the past. For example in an autonomous drone this means that if variable_3 indicates a stability check is triggered then the recorded altitude variable_6 must never have exceeded the permitted altitude limit variable_5 before that moment.,(variable_3 → H(variable_6 ≤ variable_5)),(variable_3 → H(variable_6 ≤ variable_5)),True
73/79,Whenever variable_3 becomes true the system must ensure that variable_2 has always been less than or equal to variable_5 throughout the entire previous operation period. For example in an autonomous drone this means that if variable_3 indicates a stability check is triggered then variable_2 which could represent altitude deviation must have consistently remained within the limit defined by variable_5 during all earlier flight moments.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
74/80,Whenever variable_3 becomes true the system must ensure that variable_1 has always been less than or equal to variable_5 throughout the entire previous operation period. For example in an autonomous drone this means that if variable_3 indicates a stability check event then the recorded altitude variable_1 must never have exceeded the allowed altitude limit variable_5 at any time before that event.,(variable_3 → H(variable_1 ≤ variable_5)),(variable_3 → H(variable_1 ≤ variable_5)),True
75/81,The system shall ensure that at all times if variable_3 is active then variable_2 shall not exceed variable_5 and if variable_3 is not active then variable_6 shall always be equal to variable_5. This requirement guarantees that the automated control unit maintains consistent coordination between variable_2 variable_5 and variable_6 under all operating conditions.,H((variable_3 → (variable_2 ≤ variable_5)) ∧ (¬variable_3 → (variable_6 = variable_5))),H( (variable_3 -> (variable_2 <= variable_5)) & (!variable_3 -> (variable_6 = variable_5)) ),True
76/82,Whenever variable_3 becomes true the system must ensure that variable_6 has always been less than or equal to variable_5 at all previous times. For example in an autonomous drone this means that if variable_3 indicates a stability check is triggered then the recorded altitude variable_6 must never have exceeded the permitted altitude limit variable_5 during the entire flight history.,(variable_3 → H(variable_6 ≤ variable_5)),(variable_3 → H(variable_6 ≤ variable_5)),True
77/83,Whenever variable_3 becomes true the system must ensure that variable_2 has always been less than or equal to variable_5 throughout the entire previous operation period. For example in an autonomous drone this means that if variable_3 indicates a landing sequence then the recorded altitude variable_2 must have never exceeded the safety threshold variable_5 at any time before landing.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
78/84,Whenever variable_3 becomes true the system must ensure that variable_2 has always been less than or equal to variable_5 throughout the entire previous operation period. For example in an autonomous drone this means that if variable_3 indicates a landing sequence then variable_2 which could represent descent speed must have never exceeded variable_5 which defines the safe speed limit during all earlier flight moments.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
79/85,Whenever variable_3 becomes true the system must ensure that variable_1 has always been less than or equal to variable_5 throughout the entire previous operation period. For example in an autonomous drone this means that if variable_3 indicates a stability check is triggered then the recorded altitude variable_1 must never have exceeded the allowed altitude limit variable_5 at any time before that moment.,(variable_3 → H(variable_1 ≤ variable_5)),(variable_3 → H(variable_1 ≤ variable_5)),True
80/86,Whenever variable_3 becomes true the system must ensure that variable_2 has always been less than or equal to variable_5 in all previous moments. For example in an autonomous drone this means that if variable_3 indicates a landing command then the recorded altitude variable_2 must never have exceeded the safety threshold variable_5 at any time before the command was issued.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
81/87,Whenever variable_3 becomes true the system must ensure that variable_2 has always been greater than or equal to variable_5 throughout the entire previous operation period. For example in an autonomous drone this means that if variable_3 indicates a stability check event then the recorded altitude variable_2 must have consistently remained above the safety threshold variable_5 during all earlier flight moments.,(variable_3 → H(variable_2 ≥ variable_5)),(variable_3 → H(variable_2 ≥ variable_5)),True
81/88,As long as variable_4 has not been active the system must ensure that whenever variable_3 becomes true the value of variable_2 is greater than or equal to variable_5. For example in an autonomous drone this means that before variable_4 occurs the control software must always keep variable_2 at least as large as variable_5 whenever variable_3 is engaged.,(variable_3 → (variable_2 ≥ variable_5)) S ¬variable_4,H(¬variable_4 → (variable_3 → (variable_2 ≥ variable_5))),False
81/89,As long as Y variable_4 has been true the system shall ensure that whenever variable_3 becomes active the value of variable_2 shall be greater than or equal to variable_5. For example in an autonomous drone this means that since the last confirmed Y variable_4 event the control software must always keep variable_2 at least as large as variable_5 whenever variable_3 is engaged.,(variable_3 → (variable_2 ≥ variable_5)) S (Y variable_4),H((Y variable_4) → ((variable_3) → (variable_2 ≥ variable_5))),False
82/90,Whenever variable_3 becomes true the system shall ensure that variable_2 has always been greater than or equal to variable_5 throughout the entire previous operation period. For example in an autonomous drone this means that if variable_3 indicates a stability check is triggered then the recorded altitude variable_2 must have never dropped below the safety threshold variable_5 at any time before that moment.,(variable_3 → H(variable_2 ≥ variable_5)),(variable_3 → H(variable_2 ≥ variable_5)),True
83/91,Whenever variable_3 becomes true the system must ensure that variable_2 has always been less than or equal to variable_5 throughout the entire previous operation period. For example in an autonomous drone this means that if variable_3 indicates a stability check event then the recorded altitude variable_2 must never have exceeded the safety threshold variable_5 at any time before that event.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
84/92,Whenever variable_3 becomes true the system must ensure that variable_2 has always been less than or equal to variable_5 at all times in the past. For example in an autonomous drone this means that if variable_3 indicates a stability check is triggered then the recorded altitude variable_2 must never have exceeded the safety threshold variable_5 during the entire flight history.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
85/93,The system shall ensure that at all times if variable_3 is active then variable_2 shall not exceed variable_5 and if variable_3 is not active then variable_6 shall always be equal to variable_1. This requirement applies continuously during operation of the autonomous vehicle control module.,H((variable_3 → (variable_2 ≤ variable_5)) ∧ (¬variable_3 → (variable_6 = variable_1))),H((variable_3 -> (variable_2 <= variable_5)) & (!variable_3 -> (variable_6 = variable_1))),True
86/94,Whenever variable_3 becomes true the system must ensure that variable_1 has always been less than or equal to variable_5 throughout the entire previous operation period. For example in an autonomous drone this means that if variable_3 indicates a landing sequence then variable_1 which could represent descent speed must have never exceeded variable_5 which could represent the safe speed limit during all earlier flight moments.,(variable_3 → H(variable_1 ≤ variable_5)),(variable_3 → H(variable_1 ≤ variable_5)),True
87/95,The system shall ensure that at all times if variable_3 is active then variable_2 shall not exceed variable_5 and if variable_3 is not active then variable_6 shall always be equal to variable_2. This requirement applies continuously during the operation of the autonomous vehicle to maintain safe and consistent control behavior.,H((variable_3 → (variable_2 ≤ variable_5)) ∧ (¬variable_3 → (variable_6 = variable_2))),H( (variable_3 -> (variable_2 <= variable_5)) & (!variable_3 -> (variable_6 = variable_2)) ),True
88/96,Whenever variable_3 becomes true the system must ensure that variable_2 has always been less than or equal to variable_5 throughout the entire previous operation period. For example in an autonomous drone this means that if variable_3 indicates a stability check event then the recorded altitude variable_2 must never have exceeded the permitted altitude limit variable_5 at any time before that event.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
89/97,Whenever variable_3 becomes true the system shall ensure that variable_2 has always been less than or equal to variable_5 throughout the entire previous operation history of the robot. This guarantees that before variable_3 is triggered the robot has consistently maintained variable_2 within the allowed range defined by variable_5.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
90/98,Whenever variable_3 becomes true the system must ensure that variable_2 has always been less than or equal to variable_5 throughout the entire previous operation period. For example in an autonomous drone this means that if variable_3 indicates a landing command then the recorded altitude variable_2 must never have exceeded the safety threshold variable_5 at any time before the command was issued.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
91/99,Whenever variable_3 becomes true the system must ensure that variable_2 has always been less than or equal to variable_5 at all previous times. For example in an autonomous drone this means that if variable_3 indicates a landing sequence the recorded altitude variable_2 must never have exceeded the allowed descent threshold variable_5 during the entire flight history.,(variable_3 → H (variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
92/100,Whenever variable_3 becomes true the system must ensure that variable_6 has always been greater than or equal to variable_5 throughout the entire previous operation period. For example in an autonomous drone this means that if variable_3 indicates a landing command then the recorded altitude variable_6 must have never dropped below the safety threshold variable_5 at any time before the command was issued.,(variable_3 → H(variable_6 ≥ variable_5)),(variable_3 → H(variable_6 ≥ variable_5)),True
