Summary,ID,ptLTL,Generated ptLTL,Equivalence Check
17/17,R2,(H (! Obstacle_currentPosition)),H(¬Obstacle_currentPosition),True
16/17,R2.1,(H (initialPosition = y)),H(y = initialPosition),True
17/17,R2.2,(H (currentPosition = currentPhysicalPosition)),H(currentPosition = currentPhysicalPosition),True
13/17,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H(start = s0 → initialPosition = y),False
5/17,R2.2.2,(H (! (currentPosition != obstacle))),H(¬(currentPosition = obstacle)),False
17/17,R2.6,(H (speed <= 10)),H(speed ≤ 10),True
0/17,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H(atGoal → removeGoalFromSet),False
15/17,R3.5,(H (atGoal -> (currentPosition = goal))),H(atGoal → (currentPosition = goal)),True
18/18,R1,(H (battery > 0)),H (battery > 0),True
17/18,R1.1,(H (chargePosition = x)),H (x = chargePosition),True
18/18,R1.2,(H (recharge -> (goal = chargePosition))),H (recharge → goal = chargePosition),True
0/18,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H (battery = pre_battery - (0.05 * pre_battery)),False
0/18,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H ((battery < chargeNeeded_var + 0.05 * battery) → recharge),False
0/18,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H ((currentPosition = chargePosition) → (¬O(batteryFull) → (currentPosition = chargePosition))),False
0/18,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H ((pre_battery - battery) ≤ (1 / n)),False
18/18,R2,(H (! Obstacle_currentPosition)),H (¬Obstacle_currentPosition),True
17/18,R2.1,(H (initialPosition = y)),H (y = initialPosition),True
18/18,R2.2,(H (currentPosition = currentPhysicalPosition)),H (currentPhysicalPosition = currentPosition),True
13/18,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H (start = s0 → initialPosition = y),False
6/18,R2.2.2,(H (! (currentPosition != obstacle))),H (currentPosition ≠ obstacle),True
18/18,R2.6,(H (speed <= 10)),H (speed ≤ 10),True
0/18,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H (atGoal → removeGoalFromSet),False
16/18,R3.5,(H (atGoal -> (currentPosition = goal))),H (atGoal → (currentPosition = goal)),True
19/19,R1,(H (battery > 0)),H (battery > 0),True
18/19,R1.1,(H (chargePosition = x)),H (chargePosition = x),True
19/19,R1.2,(H (recharge -> (goal = chargePosition))),H (recharge → goal = chargePosition),True
0/19,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H (battery = pre_battery - (0.05 * pre_battery)),False
0/19,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H ((battery < chargeNeeded_var + (0.05 * chargeNeeded_var)) → recharge),False
0/19,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H ((currentPosition = chargePosition) S ¬batteryFull),False
0/19,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H ((pre_battery - battery) ≤ (1 / n)),False
19/19,R2,(H (! Obstacle_currentPosition)),H (¬Obstacle_currentPosition),True
18/19,R2.1,(H (initialPosition = y)),H (initialPosition = y),True
19/19,R2.2,(H (currentPosition = currentPhysicalPosition)),H (currentPhysicalPosition = currentPosition),True
14/19,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H (start = s0),True
6/19,R2.2.2,(H (! (currentPosition != obstacle))),H (¬(currentPosition = obstacle)),False
19/19,R2.6,(H (speed <= 10)),H (speed ≤ 10),True
0/19,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H (atGoal → removeGoalFromSet),False
17/19,R3.5,(H (atGoal -> (currentPosition = goal))),H (atGoal → (currentPosition = goal)),True
20/20,R1,(H (battery > 0)),H (battery > 0),True
18/20,R1.1,(H (chargePosition = x)),H (Y x = x),False
19/20,R1.2,(H (recharge -> (goal = chargePosition))),H (recharge → goal = x),False
0/20,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H (battery = pre_battery - (pre_battery * 0.05)),False
0/20,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H ((battery < (chargeNeeded_var + (chargeNeeded_var * 0.05))) → recharge),False
0/20,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H ((currentPosition = x) S (¬batteryFull)),False
0/20,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H ((pre_battery - battery) ≤ (1 / n)),False
20/20,R2,(H (! Obstacle_currentPosition)),H (¬Obstacle_currentPosition),True
18/20,R2.1,(H (initialPosition = y)),H (Y y = y),False
20/20,R2.2,(H (currentPosition = currentPhysicalPosition)),H (currentPhysicalPosition = currentPosition),True
15/20,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H (start = s0),True
6/20,R2.2.2,(H (! (currentPosition != obstacle))),H (¬(currentPosition = obstacle)),False
20/20,R2.6,(H (speed <= 10)),H (speed ≤ 10),True
0/20,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H (atGoal → removeGoalFromSet),False
18/20,R3.5,(H (atGoal -> (currentPosition = goal))),H ((atGoal) → (currentPosition = goal)),True
21/21,R1,(H (battery > 0)),H(battery > 0),True
19/21,R1.1,(H (chargePosition = x)),H(x = chargePosition),True
20/21,R1.2,(H (recharge -> (goal = chargePosition))),H(recharge → goal = chargePosition),True
0/21,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H(pre_battery = battery * 0.95),False
0/21,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H((battery < chargeNeeded_var + 0.05 * chargeNeeded_var) → recharge),False
0/21,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H((currentPosition = chargePosition) S ¬batteryFull),False
0/21,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H((pre_battery - battery) ≤ 1/n),False
21/21,R2,(H (! Obstacle_currentPosition)),H(¬Obstacle_currentPosition),True
19/21,R2.1,(H (initialPosition = y)),H(y = initialPosition),True
21/21,R2.2,(H (currentPosition = currentPhysicalPosition)),H(currentPhysicalPosition = currentPosition),True
16/21,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H(start = s0),True
6/21,R2.2.2,(H (! (currentPosition != obstacle))),H(¬(currentPosition = obstacle)),False
21/21,R2.6,(H (speed <= 10)),H(speed ≤ 10),True
0/21,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H(atGoal → removeGoalFromSet),False
19/21,R3.5,(H (atGoal -> (currentPosition = goal))),H(atGoal → (currentPosition = goal)),True
22/22,R1,(H (battery > 0)),H (battery > 0),True
20/22,R1.1,(H (chargePosition = x)),H (x = chargePosition),True
21/22,R1.2,(H (recharge -> (goal = chargePosition))),H (recharge → (goal = chargePosition)),True
0/22,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H (battery = pre_battery - (0.05 * pre_battery)),False
0/22,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H ((battery < (chargeNeeded_var + 0.05 * chargeNeeded_var)) → recharge),False
0/22,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H ((currentPosition = chargePosition) → ((¬batteryFull) S (currentPosition = chargePosition))),False
0/22,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H ((pre_battery - battery) ≤ (1 / n)),False
22/22,R2,(H (! Obstacle_currentPosition)),H (¬Obstacle_currentPosition),True
20/22,R2.1,(H (initialPosition = y)),H (y = initialPosition),True
22/22,R2.2,(H (currentPosition = currentPhysicalPosition)),H (currentPhysicalPosition = currentPosition),True
17/22,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H (start = s0),True
6/22,R2.2.2,(H (! (currentPosition != obstacle))),H (¬(currentPosition = obstacle)),False
22/22,R2.6,(H (speed <= 10)),H (speed ≤ 10),True
0/22,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H (atGoal → removeGoalFromSet),False
19/22,R3.5,(H (atGoal -> (currentPosition = goal))),H ((atGoal → (currentPosition = goal)) ∧ ((currentPosition = goal) → atGoal)),False
23/23,R1,(H (battery > 0)),H(battery > 0),True
21/23,R1.1,(H (chargePosition = x)),H(x = chargePosition),True
22/23,R1.2,(H (recharge -> (goal = chargePosition))),H(recharge → goal = chargePosition),True
0/23,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H(battery = pre_battery - (pre_battery * 0.05)),False
0/23,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H((battery < chargeNeeded_var + (0.05 * chargeNeeded_var)) → recharge),False
0/23,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H((currentPosition = chargePosition) → ((¬batteryFull) S (currentPosition = chargePosition))),False
0/23,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H((pre_battery - battery) ≤ (1 / n)),False
23/23,R2,(H (! Obstacle_currentPosition)),H(¬Obstacle_currentPosition),True
21/23,R2.1,(H (initialPosition = y)),H(y = initialPosition),True
23/23,R2.2,(H (currentPosition = currentPhysicalPosition)),H(currentPhysicalPosition = currentPosition),True
17/23,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H(start = s0 → initialPosition = y),False
6/23,R2.2.2,(H (! (currentPosition != obstacle))),H(¬(currentPosition = obstacle)),False
23/23,R2.6,(H (speed <= 10)),H(speed ≤ 10),True
0/23,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H(atGoal → removeGoalFromSet),False
19/23,R3.5,(H (atGoal -> (currentPosition = goal))),H(atGoal ↔ (currentPosition = goal)),False
24/24,R1,(H (battery > 0)),H (battery > 0),True
22/24,R1.1,(H (chargePosition = x)),H (chargePosition = x),True
23/24,R1.2,(H (recharge -> (goal = chargePosition))),H (recharge → goal = chargePosition),True
0/24,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H (battery = pre_battery - (0.05 * pre_battery)),False
0/24,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H ((battery < chargeNeeded_var + 0.05 * chargeNeeded_var) → recharge),False
0/24,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H ((currentPosition = chargePosition) S (¬batteryFull)),False
0/24,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H ((pre_battery - battery) ≤ (1 / n)),False
24/24,R2,(H (! Obstacle_currentPosition)),H (¬Obstacle_currentPosition),True
22/24,R2.1,(H (initialPosition = y)),H (initialPosition = y),True
24/24,R2.2,(H (currentPosition = currentPhysicalPosition)),H (currentPhysicalPosition = currentPosition),True
18/24,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H (start = s0),True
6/24,R2.2.2,(H (! (currentPosition != obstacle))),H (¬(currentPosition = obstacle)),False
24/24,R2.6,(H (speed <= 10)),H (speed ≤ 10),True
0/24,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H (removeGoalFromSet ↔ O atGoal),False
20/24,R3.5,(H (atGoal -> (currentPosition = goal))),H (atGoal → (currentPosition = goal)),True
25/25,R1,(H (battery > 0)),H(battery > 0),True
23/25,R1.1,(H (chargePosition = x)),H(x = chargePosition),True
24/25,R1.2,(H (recharge -> (goal = chargePosition))),H(recharge → goal = chargePosition),True
0/25,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H(pre_battery = battery * 0.95),False
0/25,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H((battery < chargeNeeded_var + 0.05 * battery) → recharge),False
0/25,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H((currentPosition = chargePosition) → H((currentPosition = chargePosition) S batteryFull)),False
0/25,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H((pre_battery - battery) ≤ (1 / n)),False
25/25,R2,(H (! Obstacle_currentPosition)),H(¬Obstacle_currentPosition),True
23/25,R2.1,(H (initialPosition = y)),H(y = initialPosition),True
25/25,R2.2,(H (currentPosition = currentPhysicalPosition)),H(currentPhysicalPosition = currentPosition),True
19/25,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H(start = s0),True
7/25,R2.2.2,(H (! (currentPosition != obstacle))),H(currentPosition ≠ obstacle),True
25/25,R2.6,(H (speed <= 10)),H(speed ≤ 10),True
0/25,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H(atGoal → O removeGoalFromSet),False
21/25,R3.5,(H (atGoal -> (currentPosition = goal))),H(atGoal → (currentPosition = goal)),True
26/26,R1,(H (battery > 0)),H (battery > 0),True
24/26,R1.1,(H (chargePosition = x)),H (chargePosition = x),True
25/26,R1.2,(H (recharge -> (goal = chargePosition))),H (recharge → goal = chargePosition),True
0/26,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H (battery = pre_battery - (0.05 * pre_battery)),False
0/26,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H ((battery < chargeNeeded_var + 0.05 * chargeNeeded_var) → recharge),False
0/26,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H ((currentPosition = chargePosition) → (¬batteryFull S (currentPosition = chargePosition))),False
0/26,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H ((pre_battery - battery) ≤ (1 / n)),False
26/26,R2,(H (! Obstacle_currentPosition)),H (¬Obstacle_currentPosition),True
24/26,R2.1,(H (initialPosition = y)),H (initialPosition = y),True
26/26,R2.2,(H (currentPosition = currentPhysicalPosition)),H (currentPosition = currentPhysicalPosition),True
20/26,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H (start = s0),True
8/26,R2.2.2,(H (! (currentPosition != obstacle))),H (currentPosition ≠ obstacle),True
26/26,R2.6,(H (speed <= 10)),H (speed ≤ 10),True
0/26,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H (atGoal → removeGoalFromSet),False
22/26,R3.5,(H (atGoal -> (currentPosition = goal))),H (atGoal → (currentPosition = goal)),True
27/27,R1,(H (battery > 0)),H(battery > 0),True
25/27,R1.1,(H (chargePosition = x)),H(x = chargePosition),True
26/27,R1.2,(H (recharge -> (goal = chargePosition))),H(recharge → goal = chargePosition),True
0/27,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H(pre_battery = battery + 0.05 * battery),False
0/27,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H((battery < chargeNeeded_var + 0.05 * chargeNeeded_var) → recharge),False
0/27,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H((O(currentPosition = chargePosition) ∧ ¬batteryFull) → (currentPosition = chargePosition)),False
0/27,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H((pre_battery - battery) ≤ (1 / n)),False
27/27,R2,(H (! Obstacle_currentPosition)),H(¬Obstacle_currentPosition),True
25/27,R2.1,(H (initialPosition = y)),H(y = initialPosition),True
27/27,R2.2,(H (currentPosition = currentPhysicalPosition)),H(currentPhysicalPosition = currentPosition),True
20/27,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H(start = s0 → initialPosition = y),False
8/27,R2.2.2,(H (! (currentPosition != obstacle))),H(¬(currentPosition = obstacle)),False
27/27,R2.6,(H (speed <= 10)),H(speed ≤ 10),True
0/27,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H(atGoal → removeGoalFromSet),False
23/27,R3.5,(H (atGoal -> (currentPosition = goal))),H(atGoal → (currentPosition = goal)),True
28/28,R1,(H (battery > 0)),H(battery > 0),True
26/28,R1.1,(H (chargePosition = x)),H(x = chargePosition),True
27/28,R1.2,(H (recharge -> (goal = chargePosition))),H(recharge → goal = chargePosition),True
0/28,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H(battery = pre_battery - (0.05 * pre_battery)),False
0/28,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H(battery < chargeNeeded_var + (0.05 * chargeNeeded_var) → recharge),False
0/28,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H((currentPosition = chargePosition) S (¬batteryFull)),False
0/28,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H(pre_battery - battery ≤ (1 / n)),False
28/28,R2,(H (! Obstacle_currentPosition)),H(¬Obstacle_currentPosition),True
26/28,R2.1,(H (initialPosition = y)),H(y = initialPosition),True
28/28,R2.2,(H (currentPosition = currentPhysicalPosition)),H(currentPhysicalPosition = currentPosition),True
20/28,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H(start = s0 → initialPosition = y),False
8/28,R2.2.2,(H (! (currentPosition != obstacle))),H(¬(currentPosition = obstacle)),False
28/28,R2.6,(H (speed <= 10)),H(speed ≤ 10),True
0/28,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H(atGoal → removeGoalFromSet),False
24/28,R3.5,(H (atGoal -> (currentPosition = goal))),H(atGoal → currentPosition = goal),True
29/29,R1,(H (battery > 0)),H (battery > 0),True
27/29,R1.1,(H (chargePosition = x)),H (x = chargePosition),True
27/29,R1.2,(H (recharge -> (goal = chargePosition))),H ((recharge) → (goal = x)),False
0/29,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H (battery = pre_battery - (0.05 * pre_battery)),False
0/29,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H (((battery < (chargeNeeded_var + (0.05 * chargeNeeded_var)))) → recharge),False
0/29,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H (((currentPosition = x) S (¬batteryFull)) → (currentPosition = x)),False
0/29,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H ((pre_battery - battery) ≤ (1/n)),False
29/29,R2,(H (! Obstacle_currentPosition)),H (¬Obstacle_currentPosition),True
27/29,R2.1,(H (initialPosition = y)),H (y = initialPosition),True
29/29,R2.2,(H (currentPosition = currentPhysicalPosition)),H (currentPhysicalPosition = currentPosition),True
21/29,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H (start = s0),True
8/29,R2.2.2,(H (! (currentPosition != obstacle))),H (¬(currentPosition = obstacle)),False
29/29,R2.6,(H (speed <= 10)),H (speed ≤ 10),True
0/29,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H ((removeGoalFromSet) S (atGoal)),False
25/29,R3.5,(H (atGoal -> (currentPosition = goal))),H (atGoal → (currentPosition = goal)),True
30/30,R1,(H (battery > 0)),H (battery > 0),True
28/30,R1.1,(H (chargePosition = x)),H (chargePosition = x),True
28/30,R1.2,(H (recharge -> (goal = chargePosition))),H (recharge → (goal = chargePosition)),True
0/30,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H (battery = pre_battery - (0.05 * pre_battery)),False
0/30,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H ((battery < chargeNeeded_var + 0.05 * chargeNeeded_var) → recharge),False
0/30,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H ((currentPosition = chargePosition) S ¬batteryFull),False
0/30,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H ((pre_battery - battery) ≤ (1 / n)),False
30/30,R2,(H (! Obstacle_currentPosition)),H (¬Obstacle_currentPosition),True
28/30,R2.1,(H (initialPosition = y)),H (initialPosition = y),True
30/30,R2.2,(H (currentPosition = currentPhysicalPosition)),H (currentPhysicalPosition = currentPosition),True
22/30,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H (start = s0),True
8/30,R2.2.2,(H (! (currentPosition != obstacle))),H (¬(currentPosition = obstacle)),False
30/30,R2.6,(H (speed <= 10)),H (speed ≤ 10),True
0/30,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H (atGoal → removeGoalFromSet),False
25/30,R3.5,(H (atGoal -> (currentPosition = goal))),H ((atGoal → (currentPosition = goal)) ∧ ((currentPosition = goal) → atGoal)),False
31/31,R1,(H (battery > 0)),H (battery > 0),True
29/31,R1.1,(H (chargePosition = x)),H (chargePosition = x),True
29/31,R1.2,(H (recharge -> (goal = chargePosition))),H (recharge → goal = chargePosition),True
0/31,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H (pre_battery = battery + 0.05 * battery),False
0/31,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H ((battery < chargeNeeded_var + 0.05 * chargeNeeded_var) → recharge),False
0/31,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H ((currentPosition = chargePosition) S ¬batteryFull),False
0/31,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H ((pre_battery - battery) ≤ (1 / n)),False
31/31,R2,(H (! Obstacle_currentPosition)),H (¬Obstacle_currentPosition),True
29/31,R2.1,(H (initialPosition = y)),H (initialPosition = y),True
31/31,R2.2,(H (currentPosition = currentPhysicalPosition)),H (currentPhysicalPosition = currentPosition),True
23/31,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H (start = s0),True
9/31,R2.2.2,(H (! (currentPosition != obstacle))),H (currentPosition ≠ obstacle),True
31/31,R2.6,(H (speed <= 10)),H (speed ≤ 10),True
0/31,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H (atGoal → removeGoalFromSet),False
25/31,R3.5,(H (atGoal -> (currentPosition = goal))),H (atGoal ↔ (currentPosition = goal)),False
32/32,R1,(H (battery > 0)),H (battery > 0),True
30/32,R1.1,(H (chargePosition = x)),H (x = chargePosition),True
30/32,R1.2,(H (recharge -> (goal = chargePosition))),H (recharge → goal = chargePosition),True
0/32,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H (battery = pre_battery - (0.05 * pre_battery)),False
0/32,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H ((battery < chargeNeeded_var + 0.05 * chargeNeeded_var) → recharge),False
0/32,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H ((currentPosition = chargePosition) S (batteryFull)),False
0/32,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H ((pre_battery - battery) ≤ (1 / n)),False
32/32,R2,(H (! Obstacle_currentPosition)),H (¬Obstacle_currentPosition),True
30/32,R2.1,(H (initialPosition = y)),H (y = initialPosition),True
32/32,R2.2,(H (currentPosition = currentPhysicalPosition)),H (currentPhysicalPosition = currentPosition),True
24/32,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H (start = s0),True
9/32,R2.2.2,(H (! (currentPosition != obstacle))),H (¬(currentPosition = obstacle)),False
32/32,R2.6,(H (speed <= 10)),H (speed ≤ 10),True
0/32,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H (atGoal → removeGoalFromSet),False
25/32,R3.5,(H (atGoal -> (currentPosition = goal))),H ((currentPosition = goal) → atGoal),False
33/33,R1,(H (battery > 0)),H(battery > 0),True
31/33,R1.1,(H (chargePosition = x)),H(x = chargePosition),True
31/33,R1.2,(H (recharge -> (goal = chargePosition))),H(recharge → goal = chargePosition),True
0/33,R1.3,(H (battery = ((pre_battery - (1 / n)) - 0.05))),H(battery = pre_battery - (0.05 * pre_battery)),False
0/33,R1.4,(H (((0.95 * battery) <= chargeNeeded_var) -> recharge)),H((battery < chargeNeeded_var + (0.05 * chargeNeeded_var)) → recharge),False
0/33,R1.5,(H (((goal = chargePosition) & atGoal) -> batteryFull)),H((currentPosition = chargePosition) → ((¬batteryFull) S (currentPosition = chargePosition))),False
0/33,R1.6,(H (battery = (pre_battery - ((1 / n) * length_plan)))),H((pre_battery - battery) ≤ (1 / n)),False
33/33,R2,(H (! Obstacle_currentPosition)),H(¬Obstacle_currentPosition),True
31/33,R2.1,(H (initialPosition = y)),H(y = initialPosition),True
33/33,R2.2,(H (currentPosition = currentPhysicalPosition)),H(currentPhysicalPosition = currentPosition),True
24/33,R2.2.1,(H ((! (Y TRUE)) -> (start = s0))),H(start = s0 → initialPosition = y),False
10/33,R2.2.2,(H (! (currentPosition != obstacle))),H(currentPosition ≠ obstacle),True
33/33,R2.6,(H (speed <= 10)),H(speed ≤ 10),True
0/33,R3.2,"((H ((O[0,1] (atGoal & (Z (! atGoal)))) -> ((H (! atGoal)) | (! removeGoalFromSet)))) & (H ((O[2,2] ((atGoal & (Z (! atGoal))) & (! removeGoalFromSet))) -> (O[0,1] ((! (Y TRUE)) | removeGoalFromSet)))))",H(atGoal → removeGoalFromSet),False
