Summary,ID,ptLTL,Generated ptLTL,Equivalence Check
70/82,The system shall ensure that ever since variable_1 becomes greater than variable_6 it has always been the case that whenever variable_3 is active the value of variable_2 shall never exceed variable_5. For example an autonomous aircraft control unit shall maintain that since engine_speed first went above the safety threshold any time thrust_request is engaged the fuel_pressure must stay less than or equal to the permitted maximum.,H((variable_3 → (variable_2 ≤ variable_5)) S (variable_1 > variable_6)),H(((variable_3) → (variable_2 ≤ variable_5)) S (variable_1 > variable_6)),True
71/83,Whenever variable_3 becomes true the system must ensure that variable_6 has always been less than or equal to variable_5 at all previous moments. For example when the drone activates variable_3 as a safety trigger it must confirm that variable_6 such as measured altitude never exceeded variable_5 representing the assigned limit during the entire prior flight history.,(variable_3 → H(variable_6 ≤ variable_5)),(variable_3 → H(variable_6 ≤ variable_5)),True
72/84,If variable_3 becomes true then the system shall ensure that variable_2 has always been less than or equal to variable_5 throughout the previous operation period. For example in an autonomous drone this means that whenever variable_3 is active the recorded sensor data must show that variable_2 never exceeded variable_5 in any earlier moment.,(variable_3 → H(variable_2 ≤ variable_5)),H(variable_3 → H(variable_2 ≤ variable_5)),True
72/85,While Y variable_4 has been true the system shall ensure that if variable_3 becomes active then variable_2 shall not exceed variable_5. This condition must hold continuously since the last moment when Y variable_4 was active. For example in an automated drone control unit this means that as long as Y variable_4 has been holding the flight stabilization mode the thrust output represented by variable_2 must always stay below or equal to the safety threshold defined by variable_5 whenever variable_3 is engaged.,(variable_3 → (variable_2 ≤ variable_5)) S (Y variable_4),H((Y variable_4) -> H((variable_3) -> (variable_2 <= variable_5))),False
72/86,The system shall ensure that up until the most recent moment when variable_1 was greater than or equal to variable_5 the condition holds that if variable_3 becomes active then variable_2 must not exceed variable_5. This requirement guarantees that before that earlier point the control unit or robot maintains variable_2 within safe limits whenever variable_3 is engaged.,(variable_3 → (variable_2 ≤ variable_5)) S (Y(variable_1 ≥ variable_5)),((variable_3 → (variable_2 ≤ variable_5)) S (variable_1 ≥ variable_5)),False
72/87,As long as O variable_1 is greater than variable_6 the system shall ensure that whenever variable_3 becomes active variable_2 and variable_5 always have the same value. This requirement applies continuously since the first time the condition O variable_1 greater than variable_6 has ever been true. For example in an autonomous drone control system if variable_1 represents altitude and variable_6 represents a threshold height then from the moment the drone has ever reached that height the controller must always keep variable_2 and variable_5 matching whenever variable_3 is engaged.,(variable_3 → (variable_2 = variable_5)) S (O (variable_1 > variable_6)),H(((variable_1 > variable_6) S true) → ((variable_3) → H(variable_2 = variable_5))),False
73/88,Whenever variable_3 becomes true the system must ensure that variable_1 has always been less than or equal to variable_5 throughout the entire past period of operation. For example in an autonomous aircraft this would mean that whenever variable_3 indicates a landing command the recorded altitude variable_1 must never have exceeded the safe reference altitude variable_5 at any time before that command was issued.,(variable_3 → H(variable_1 ≤ variable_5)),(variable_3 → H(variable_1 ≤ variable_5)),True
74/89,Whenever variable_3 is active the system must ensure that variable_1 has always remained less than or equal to variable_2 throughout its previous operation period. For example in an automated drone control system if variable_3 represents the landing mode signal then variable_1 could be the descent speed and variable_2 the safe speed threshold and the requirement ensures that whenever landing mode is engaged the descent speed must have never exceeded the safe limit at any time before activation.,(variable_3 → H(variable_1 ≤ variable_2)),variable_3 → H(variable_1 ≤ variable_2),True
75/90,Whenever variable_3 becomes true the system shall ensure that variable_2 has always been less than or equal to variable_5 at all previous times. For example if the robot engages variable_3 mode this requirement guarantees that the recorded history of variable_2 never exceeded variable_5.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
75/91,The system shall ensure that whenever variable_3 has been true at any time in the past variable_2 has always remained less than or equal to variable_5. This requirement applies continuously to guarantee consistent control of the automated process. For example the flight control computer must verify that whenever variable_3 indicated an altitude override in any previous moment variable_2 did not exceed variable_5 to maintain safe operating limits.,H( variable_3 -> (variable_2 <= variable_5) ),H (O(variable_3) -> H(variable_2 <= variable_5)),False
76/92,Whenever variable_3 becomes true the system must guarantee that variable_2 has never exceeded variable_5 at any time in the past. For example if an autonomous ground robot detects variable_3 the control software must verify that throughout its recent operation the recorded value of variable_2 has always remained less than or equal to variable_5.,(variable_3 → H(variable_2 ≤ variable_5)),H ( variable_3 → H ( variable_2 ≤ variable_5 ) ),True
77/93,Whenever variable_3 becomes true the system must ensure that variable_2 has always remained less than or equal to variable_5 throughout the previous operation period. For instance in an autonomous aircraft this means that if variable_3 indicates a stability flag the record of variable_2 which could represent pitch angle must not exceed variable_5 which could represent the safe pitch limit at any time before that flag is raised.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
78/94,Whenever variable_3 becomes true the system shall ensure that variable_2 has always been less than or equal to variable_5 in all previous moments. For example in an autonomous aircraft this means that if variable_3 indicates the start of the landing phase then variable_2 representing descent rate must not have exceeded the allowed limit defined by variable_5 at any earlier time.,(variable_3 → H(variable_2 ≤ variable_5)),(variable_3 → H(variable_2 ≤ variable_5)),True
78/95,The system shall ensure that variable_3 remains active as long as the condition variable_2 is less than variable_5 has been true at some point in the past of the operation cycle of the autonomous vehicle. For example the flight controller of a drone shall keep variable_3 engaged while relying on prior evidence that variable_2 was previously below variable_5 during its recent flight history.,(variable_3 S (variable_2 < variable_5)),H((O(variable_2 < variable_5)) → variable_3),False
79/96,Whenever variable_3 becomes true the system shall ensure that variable_6 has always been less than or equal to variable_5 during all previous operation times. For example when a drone activates variable_3 to signal safe flight mode the flight controller must confirm that the recorded sensor value variable_6 has consistently stayed within the allowable range defined by variable_5 throughout the entire flight history.,(variable_3 → H(variable_6 ≤ variable_5)),(variable_3 → H(variable_6 ≤ variable_5)),True
80/97,Whenever variable_3 becomes true the system must ensure that variable_2 has always been greater than or equal to variable_5 in all previous moments of operation. For example in an automated drone control system this would mean that whenever variable_3 indicates a safety override the recorded altitude variable_2 must have never fallen below the minimum safe threshold variable_5 at any time before that event.,(variable_3 → H(variable_2 ≥ variable_5)),(variable_3 → H(variable_2 ≥ variable_5)),True
81/98,Whenever variable_3 becomes true the system must ensure that variable_2 has always been greater than or equal to variable_5 at all previous times. For example in an automated flight control unit whenever variable_3 indicates activation of engine thrust the recorded values of variable_2 which represents air pressure must have consistently remained higher than or equal to variable_5 representing the minimum safe pressure in all past measurements.,(variable_3 → H(variable_2 ≥ variable_5)),(variable_3 → H(variable_2 ≥ variable_5)),True
82/99,The system shall always ensure that whenever variable_3 is active the value of variable_2 does not exceed variable_5. For example in an autonomous drone this means that whenever variable_3 indicates landing mode variable_2 representing descent speed must always remain less than or equal to variable_5 the predefined safe descent threshold.,H( variable_3 → (variable_2 ≤ variable_5) ),H (variable_3 → (variable_2 ≤ variable_5)),True
83/100,Whenever variable_3 becomes true the system shall ensure that variable_2 has always been less than or equal to variable_5 in all previous operating cycles. For example if the aircraft detects variable_3 as an engine alert condition then it must be verified that variable_2 which represents fuel pressure has not exceeded variable_5 the safety threshold at any earlier time.,(variable_3 → H(variable_2 ≤ variable_5)),H ( variable_3 → H ( variable_2 ≤ variable_5 ) ),True
