Summary,ID,ptLTL,Generated ptLTL,Equivalence Check
45/116,When the aircraft control computer exits SelfTestMode after having been in SelfTestMode in the previous cycle it shall ensure that during the entire period of SelfTestMode there was no time when both selfTestPassed and selfTestFailed were false. In other words while SelfTestMode was active the system must have produced either a selfTestPassed or a selfTestFailed result before leaving SelfTestMode. This condition shall hold for every occurrence of SelfTestMode throughout operation.,((H (((! SelfTestMode) & (Y SelfTestMode)) -> (Y (! ((! (selfTestPassed | selfTestFailed)) S ((! (selfTestPassed | selfTestFailed)) & (SelfTestMode & (Z (! SelfTestMode))))))))) & (((! ((! SelfTestMode) & (Y SelfTestMode))) S ((! ((! SelfTestMode) & (Y SelfTestMode))) & (SelfTestMode & (Z (! SelfTestMode))))) -> (! ((! (selfTestPassed | selfTestFailed)) S ((! (selfTestPassed | selfTestFailed)) & (SelfTestMode & (Z (! SelfTestMode)))))))),H(((Y SelfTestMode) & ¬SelfTestMode) → H((SelfTestMode) → (selfTestPassed ∨ selfTestFailed))),False
46/117,The system shall ensure that whenever PCVMode is active; each time either breathingCycleDone or patientBreathingRequest occurs; the device immediately initiates both breathingCycleStart and inspiratoryPhaseStart. This condition shall hold continuously throughout operation.,(H (PCVMode -> ((breathingCycleDone | patientBreathingRequest) -> (breathingCycleStart & inspiratoryPhaseStart)))),H((PCVMode) → ((breathingCycleDone ∨ patientBreathingRequest) → (breathingCycleStart ∧ inspiratoryPhaseStart))),True
47/118,At all times; if the system is operating in StartUpMode or SelfTestMode; then patientConnected must remain false; ensuring that no patient is connected during these modes.,(H ((StartUpMode | SelfTestMode) -> (! patientConnected))),H((StartUpMode ∨ SelfTestMode) → ¬patientConnected),True
48/119,The system shall ensure that whenever enableLeakCompensation is active; leakCompensation remains active; and whenever disableLeakCompensation is active; both leakCompensation and enableLeakCompensation remain inactive at that time. This condition shall hold continuously during operation of the medical infusion pump.,(H ((enableLeakCompensation -> leakCompensation) & (disableLeakCompensation -> ((! leakCompensation) & (! enableLeakCompensation))))),H(((enableLeakCompensation → leakCompensation) ∧ (disableLeakCompensation → (¬leakCompensation ∧ ¬enableLeakCompensation)))),True
48/120,Whenever the system transitions out of FailSafeMode after having previously been in FailSafeMode and having remained continuously in that state until the transition; the controller shall ensure that the device is not operating in StartUpMode; SelfTestMode; StandbyMode; PCVMode; or PSVMode at any time following that transition while the system remains powered on. This requirement applies to all operational periods of the medical ventilator and must hold whenever the system exits FailSafeMode.,((O (((! FailSafeMode) & (Y FailSafeMode)) & (Y (H (! ((! FailSafeMode) & (Y FailSafeMode))))))) -> ((((! off) S ((! off) & (((! FailSafeMode) & (Y FailSafeMode)) & (Y (H (! ((! FailSafeMode) & (Y FailSafeMode)))))))) -> (! ((((StartUpMode | SelfTestMode) | StandbyMode) | PCVMode) | PSVMode))) S ((((! off) S ((! off) & (((! FailSafeMode) & (Y FailSafeMode)) & (Y (H (! ((! FailSafeMode) & (Y FailSafeMode)))))))) -> (! ((((StartUpMode | SelfTestMode) | StandbyMode) | PCVMode) | PSVMode))) & (((! FailSafeMode) & (Y FailSafeMode)) & (Y (H (! ((! FailSafeMode) & (Y FailSafeMode))))))))),H((Y(FailSafeMode) ∧ ¬FailSafeMode) → H(¬(StartUpMode ∨ SelfTestMode ∨ StandbyMode ∨ PCVMode ∨ PSVMode))),False
48/121,Whenever the system transitions from StandbyMode to active operation the controller shall ensure that if PSVModeSelected was previously active or has just been reselected then the system shall either enter PSVMode or remain in StandbyMode until the previous StandbyMode condition is fully cleared. This behavior shall hold continuously throughout operation so that any time the system leaves StandbyMode the relationship between PSVModeSelected PSVMode and StandbyMode follows the same rule. This requirement ensures that the automation logic of the aircraft control unit maintains consistent mode transitions and does not allow PSVMode to be skipped or entered incorrectly when leaving StandbyMode.,((H (((! StandbyMode) & (Y StandbyMode)) -> (Y (((Y (PSVModeSelected & ((Y (! PSVModeSelected)) | (StandbyMode & (Z (! StandbyMode)))))) -> (PSVMode | (StandbyMode & (Z (! StandbyMode))))) S (((Y (PSVModeSelected & ((Y (! PSVModeSelected)) | (StandbyMode & (Z (! StandbyMode)))))) -> (PSVMode | (StandbyMode & (Z (! StandbyMode))))) & (StandbyMode & (Z (! StandbyMode)))))))) & (((! ((! StandbyMode) & (Y StandbyMode))) S ((! ((! StandbyMode) & (Y StandbyMode))) & (StandbyMode & (Z (! StandbyMode))))) -> (((Y (PSVModeSelected & ((Y (! PSVModeSelected)) | (StandbyMode & (Z (! StandbyMode)))))) -> (PSVMode | (StandbyMode & (Z (! StandbyMode))))) S (((Y (PSVModeSelected & ((Y (! PSVModeSelected)) | (StandbyMode & (Z (! StandbyMode)))))) -> (PSVMode | (StandbyMode & (Z (! StandbyMode))))) & (StandbyMode & (Z (! StandbyMode))))))),H(((Y StandbyMode ∧ ¬StandbyMode) → (((O PSVModeSelected ∨ PSVModeSelected) → (PSVMode ∨ (StandbyMode S ¬StandbyMode)))))),False
48/122,Whenever the medical ventilator transitions into a state where PSVMode and RMButton are both active after previously being inactive the system shall ensure that for every completed inspiratoryPhaseEnd the RM function or the combined condition of PSVMode and RMButton with a preceding inactive state of PSVMode and RMButton is maintained continuously until the next change of mode. This requirement guarantees that once the ventilator enters PSVMode with RMButton pressed the RM function or the equivalent condition remains valid throughout the inspiratory phase sequence and does not deactivate prematurely.,((H (((! (PSVMode & RMButton)) & (Y (PSVMode & RMButton))) -> (Y (((Y (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | ((PSVMode & RMButton) & (Z (! (PSVMode & RMButton))))))) -> (RM | ((PSVMode & RMButton) & (Z (! (PSVMode & RMButton)))))) S (((Y (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | ((PSVMode & RMButton) & (Z (! (PSVMode & RMButton))))))) -> (RM | ((PSVMode & RMButton) & (Z (! (PSVMode & RMButton)))))) & ((PSVMode & RMButton) & (Z (! (PSVMode & RMButton))))))))) & (((! ((! (PSVMode & RMButton)) & (Y (PSVMode & RMButton)))) S ((! ((! (PSVMode & RMButton)) & (Y (PSVMode & RMButton)))) & ((PSVMode & RMButton) & (Z (! (PSVMode & RMButton)))))) -> (((Y (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | ((PSVMode & RMButton) & (Z (! (PSVMode & RMButton))))))) -> (RM | ((PSVMode & RMButton) & (Z (! (PSVMode & RMButton)))))) S (((Y (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | ((PSVMode & RMButton) & (Z (! (PSVMode & RMButton))))))) -> (RM | ((PSVMode & RMButton) & (Z (! (PSVMode & RMButton)))))) & ((PSVMode & RMButton) & (Z (! (PSVMode & RMButton)))))))),H( ((¬PSVMode ∧ ¬RMButton) S (PSVMode ∧ RMButton)) → H((inspiratoryPhaseEnd) → (RM ∨ ((PSVMode ∧ RMButton) S (¬PSVMode ∧ ¬RMButton))))),False
48/123,When the aircraft enters SelfTestMode after previously being outside of it the system shall ensure that during the entire period of SelfTestMode the leak test results testLeaksPass testLeaksFail or testLeaksSkip are produced before SelfTestMode is exited. If SelfTestMode is active and was preceded by a non‑SelfTestMode state then the system shall not remain in SelfTestMode without completing one of the leak test outcomes testLeaksPass testLeaksFail or testLeaksSkip.,((H (((! SelfTestMode) & (Y SelfTestMode)) -> (Y (! ((! ((testLeaksPass | testLeaksFail) | testLeaksSkip)) S ((! ((testLeaksPass | testLeaksFail) | testLeaksSkip)) & (SelfTestMode & (Z (! SelfTestMode))))))))) & (((! ((! SelfTestMode) & (Y SelfTestMode))) S ((! ((! SelfTestMode) & (Y SelfTestMode))) & (SelfTestMode & (Z (! SelfTestMode))))) -> (! ((! ((testLeaksPass | testLeaksFail) | testLeaksSkip)) S ((! ((testLeaksPass | testLeaksFail) | testLeaksSkip)) & (SelfTestMode & (Z (! SelfTestMode)))))))),(H((SelfTestMode & ¬Y(SelfTestMode)) → O((testLeaksPass ∨ testLeaksFail ∨ testLeaksSkip) S SelfTestMode))),False
48/124,Whenever the ventilator is operating in PCVMode or PSVMode and the inspiratoryPauseButton is pressed after previously being released the system shall ensure that the inspiratoryPause is activated and both inValveClose and outValveClose are engaged during the pause. This behavior shall only occur after the end of an inspiratory phase and only if the inspiratoryPauseButton was not active immediately before. The system shall maintain this condition consistently throughout operation so that every time the inspiratoryPauseButton is newly pressed in PCVMode or PSVMode the inspiratoryPause and valve closures occur correctly and remain synchronized with the inspiratoryPhaseEnd events.,((H (((! ((PCVMode | PSVMode) & inspiratoryPauseButton)) & (Y ((PCVMode | PSVMode) & inspiratoryPauseButton))) -> (Y (((Y (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | (((PCVMode | PSVMode) & inspiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & inspiratoryPauseButton))))))) -> ((inspiratoryPauseButton -> ((inspiratoryPause & inValveClose) & outValveClose)) | (((PCVMode | PSVMode) & inspiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & inspiratoryPauseButton)))))) S (((Y (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | (((PCVMode | PSVMode) & inspiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & inspiratoryPauseButton))))))) -> ((inspiratoryPauseButton -> ((inspiratoryPause & inValveClose) & outValveClose)) | (((PCVMode | PSVMode) & inspiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & inspiratoryPauseButton)))))) & (((PCVMode | PSVMode) & inspiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & inspiratoryPauseButton))))))))) & (((! ((! ((PCVMode | PSVMode) & inspiratoryPauseButton)) & (Y ((PCVMode | PSVMode) & inspiratoryPauseButton)))) S ((! ((! ((PCVMode | PSVMode) & inspiratoryPauseButton)) & (Y ((PCVMode | PSVMode) & inspiratoryPauseButton)))) & (((PCVMode | PSVMode) & inspiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & inspiratoryPauseButton)))))) -> (((Y (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | (((PCVMode | PSVMode) & inspiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & inspiratoryPauseButton))))))) -> ((inspiratoryPauseButton -> ((inspiratoryPause & inValveClose) & outValveClose)) | (((PCVMode | PSVMode) & inspiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & inspiratoryPauseButton)))))) S (((Y (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | (((PCVMode | PSVMode) & inspiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & inspiratoryPauseButton))))))) -> ((inspiratoryPauseButton -> ((inspiratoryPause & inValveClose) & outValveClose)) | (((PCVMode | PSVMode) & inspiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & inspiratoryPauseButton)))))) & (((PCVMode | PSVMode) & inspiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & inspiratoryPauseButton)))))))),H(((PCVMode ∨ PSVMode) ∧ inspiratoryPauseButton ∧ O(Y(¬inspiratoryPauseButton)) ∧ O(inspiratoryPhaseEnd)) → (inspiratoryPause ∧ inValveClose ∧ outValveClose)),False
49/125,At all times the system shall ensure that whenever StartUpMode or StandbyMode is active the inValveClose signal is true and the outValveOpen signal is true. This requirement applies continuously during operation of the automated fluid control unit in the aircraft fuel management system.,(H ((StartUpMode | StandbyMode) -> (inValveClose & outValveOpen))),H(((StartUpMode ∨ StandbyMode) → (inValveClose ∧ outValveOpen))),True
49/126,When the ventilator is operating in PCVMode and the inspiratoryPauseButton is pressed after previously being released; the system shall ensure that within 40 time units after the end of the inspiratoryPhaseEnd; either the inspiratory phase continues correctly from a prior non‑inspiratory state or both inValveClose and outValveClose are activated while the inspiratoryPauseButton remains pressed. This behavior shall hold consistently whenever the inspiratoryPauseButton is newly pressed in PCVMode; and it shall remain valid for all subsequent occurrences of such transitions.,"((H (((! (PCVMode & inspiratoryPauseButton)) & (Y (PCVMode & inspiratoryPauseButton))) -> (Y (((O[0,40] (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | ((PCVMode & inspiratoryPauseButton) & (Z (! (PCVMode & inspiratoryPauseButton))))))) -> (((! inspiratoryPhaseEnd) S ((! inspiratoryPhaseEnd) & ((PCVMode & inspiratoryPauseButton) & (Z (! (PCVMode & inspiratoryPauseButton)))))) | (inspiratoryPauseButton -> (inValveClose & outValveClose)))) S (((O[0,40] (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | ((PCVMode & inspiratoryPauseButton) & (Z (! (PCVMode & inspiratoryPauseButton))))))) -> (((! inspiratoryPhaseEnd) S ((! inspiratoryPhaseEnd) & ((PCVMode & inspiratoryPauseButton) & (Z (! (PCVMode & inspiratoryPauseButton)))))) | (inspiratoryPauseButton -> (inValveClose & outValveClose)))) & ((PCVMode & inspiratoryPauseButton) & (Z (! (PCVMode & inspiratoryPauseButton))))))))) & (((! ((! (PCVMode & inspiratoryPauseButton)) & (Y (PCVMode & inspiratoryPauseButton)))) S ((! ((! (PCVMode & inspiratoryPauseButton)) & (Y (PCVMode & inspiratoryPauseButton)))) & ((PCVMode & inspiratoryPauseButton) & (Z (! (PCVMode & inspiratoryPauseButton)))))) -> (((O[0,40] (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | ((PCVMode & inspiratoryPauseButton) & (Z (! (PCVMode & inspiratoryPauseButton))))))) -> (((! inspiratoryPhaseEnd) S ((! inspiratoryPhaseEnd) & ((PCVMode & inspiratoryPauseButton) & (Z (! (PCVMode & inspiratoryPauseButton)))))) | (inspiratoryPauseButton -> (inValveClose & outValveClose)))) S (((O[0,40] (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | ((PCVMode & inspiratoryPauseButton) & (Z (! (PCVMode & inspiratoryPauseButton))))))) -> (((! inspiratoryPhaseEnd) S ((! inspiratoryPhaseEnd) & ((PCVMode & inspiratoryPauseButton) & (Z (! (PCVMode & inspiratoryPauseButton)))))) | (inspiratoryPauseButton -> (inValveClose & outValveClose)))) & ((PCVMode & inspiratoryPauseButton) & (Z (! (PCVMode & inspiratoryPauseButton))))))))",H( (PCVMode ∧ inspiratoryPauseButton ∧ O(Y(¬inspiratoryPauseButton))) → (O(inspiratoryPhaseEnd) → ((O(¬inspiratoryPhase) ∧ inspiratoryPhase) ∨ (inValveClose ∧ outValveClose ∧ inspiratoryPauseButton))) ),False
50/127,The system shall always ensure that whenever FailSafeMode is active; the inValveClose signal is on and the outValveOpen signal is on.,(H (FailSafeMode -> (inValveClose & outValveOpen))),H(FailSafeMode → (inValveClose ∧ outValveOpen)),True
50/128,Requirement:   The aircraft control system shall ensure that whenever the system transitions into StartUpMode from a previous non‑startup state the communication checks for both sensors and valves (checkCommsSensors and checkCommsValves) must have been successfully completed and verified before the transition occurs. Once StartUpMode is active this condition must continue to hold until the system leaves StartUpMode again. At no time shall the system record a startup transition without confirming that both communication checks were valid during the preceding startup sequence.,((H (((! StartUpMode) & (Y StartUpMode)) -> (Y (! ((! (checkCommsSensors & checkCommsValves)) S ((! (checkCommsSensors & checkCommsValves)) & (StartUpMode & (Z (! StartUpMode))))))))) & (((! ((! StartUpMode) & (Y StartUpMode))) S ((! ((! StartUpMode) & (Y StartUpMode))) & (StartUpMode & (Z (! StartUpMode))))) -> (! ((! (checkCommsSensors & checkCommsValves)) S ((! (checkCommsSensors & checkCommsValves)) & (StartUpMode & (Z (! StartUpMode)))))))),H( (StartUpMode ∧ ¬Y(StartUpMode)) → (O((checkCommsSensors ∧ checkCommsValves) ∧ ¬StartUpMode) S ¬StartUpMode) ),False
51/129,The system shall ensure that whenever PCVMode is active; the inspiratoryTime is always equal to 60 multiplied by the ratio of ItoE_PCV to the product of RR_PCV and (1 plus ItoE_PCV). This relationship shall hold continuously for the ventilator’s operation to maintain correct pressure control ventilation timing.,(H (PCVMode -> (inspiratoryTime = (60 * (ItoE_PCV / (RR_PCV * (1 + ItoE_PCV))))))),H(PCVMode → (inspiratoryTime = 60 * (ItoE_PCV / (RR_PCV * (1 + ItoE_PCV))))),True
52/130,The system shall always ensure that whenever StartUpMode is active; it is never the case that powerOff is true while powerButton is false. In other words; during StartUpMode; the power shall not be off unless the powerButton is pressed.,(H ((H (! (powerOff & (! powerButton)))) | (! StartUpMode))),H ( StartUpMode → ¬( powerOff ∧ ¬powerButton ) ),True
53/131,At all times in the past; the value of GBPS must have been less than or equal to 5.2.    Example engineering requirement:   The aircraft communication system shall ensure that GBPS has never exceeded 5.2 at any time during operation.,(H (GBPS <= 5.2)),H(GBPS <= 5.2),True
54/132,Whenever the system operates in PCVMode the controller shall ensure that breathingCycleTime is set to 1 divided by RR_PCV and that ExpiratoryTime is set to breathingCycleTime divided by 1 plus ItoE_PCV.,(H (PCVMode -> ((breathingCycleTime = (1 / RR_PCV)) & (ExpiratoryTime = (breathingCycleTime / (1 + ItoE_PCV)))))),H(PCVMode → (breathingCycleTime = 1/RR_PCV ∧ ExpiratoryTime = breathingCycleTime/(1 + ItoE_PCV))),True
54/133,Whenever the aircraft control system enters SelfTestMode from a previous state where SelfTestMode was not active the system shall ensure that during the entire period of SelfTestMode the testAlarmsPass testAlarmsFail or testAlarmsSkip signals are produced before SelfTestMode is exited. It shall never occur that SelfTestMode is active and then ends without one of testAlarmsPass testAlarmsFail or testAlarmsSkip having been issued.,((H (((! SelfTestMode) & (Y SelfTestMode)) -> (Y (! ((! ((testAlarmsPass | testAlarmsFail) | testAlarmsSkip)) S ((! ((testAlarmsPass | testAlarmsFail) | testAlarmsSkip)) & (SelfTestMode & (Z (! SelfTestMode))))))))) & (((! ((! SelfTestMode) & (Y SelfTestMode))) S ((! ((! SelfTestMode) & (Y SelfTestMode))) & (SelfTestMode & (Z (! SelfTestMode))))) -> (! ((! ((testAlarmsPass | testAlarmsFail) | testAlarmsSkip)) S ((! ((testAlarmsPass | testAlarmsFail) | testAlarmsSkip)) & (SelfTestMode & (Z (! SelfTestMode)))))))),H((Y(¬SelfTestMode) ∧ SelfTestMode) → O((testAlarmsPass ∨ testAlarmsFail ∨ testAlarmsSkip) S SelfTestMode)),False
54/134,Whenever the ventilator switches between PSVMode and PCVMode after having previously been in a state where neither PSVMode nor PCVMode was active and that inactive state had persisted before the switch the system shall have previously executed enterAlarmThresholds.    If such a transition between PSVMode and PCVMode has never occurred the system shall eventually execute enterAlarmThresholds.,((H (((((PSVMode | PCVMode) & (Z (! (PSVMode | PCVMode)))) & (Z (H (! (PSVMode | PCVMode))))) & (Y TRUE)) -> (Y (O enterAlarmThresholds)))) & ((H (! (((PSVMode | PCVMode) & (Z (! (PSVMode | PCVMode)))) & (Z (H (! (PSVMode | PCVMode))))))) -> (O enterAlarmThresholds))),H(((Y((¬PSVMode ∧ ¬PCVMode) S (¬PSVMode ∧ ¬PCVMode))) ∧ ((PSVMode ∧ Y(PCVMode)) ∨ (PCVMode ∧ Y(PSVMode)))) → O(enterAlarmThresholds)) ∧ (¬O((PSVMode ∧ Y(PCVMode)) ∨ (PCVMode ∧ Y(PSVMode))) → O(enterAlarmThresholds)),False
54/135,The system shall ensure that throughout its entire operation; whenever logParams and saveLog are active; loadLog is also active at the same time. This requirement applies continuously to guarantee that the aircraft’s data logging process always loads the log whenever parameters are being logged and saved.,(H ((logParams & saveLog) & loadLog)),H((logParams ∧ saveLog) → loadLog),False
54/136,When the aircraft enters SelfTestMode after previously being outside of it the system shall ensure that during the entire period of SelfTestMode the leak test results testLeaksPass testLeaksFail or testLeaksSkip are properly recorded before SelfTestMode is exited. If the aircraft remains in SelfTestMode without interruption the system shall continue to monitor that no leak test results are missing. Once SelfTestMode ends the system shall not report any incomplete or missing leak test outcomes from the preceding SelfTestMode period.,((H (((! SelfTestMode) & (Y SelfTestMode)) -> (Y (! ((! ((testLeaksPass | testLeaksFail) | testLeaksSkip)) S ((! ((testLeaksPass | testLeaksFail) | testLeaksSkip)) & (SelfTestMode & (Z (! SelfTestMode))))))))) & (((! ((! SelfTestMode) & (Y SelfTestMode))) S ((! ((! SelfTestMode) & (Y SelfTestMode))) & (SelfTestMode & (Z (! SelfTestMode))))) -> (! ((! ((testLeaksPass | testLeaksFail) | testLeaksSkip)) S ((! ((testLeaksPass | testLeaksFail) | testLeaksSkip)) & (SelfTestMode & (Z (! SelfTestMode)))))))),H((SelfTestMode S (¬SelfTestMode ∧ O(testLeaksPass ∨ testLeaksFail ∨ testLeaksSkip))) → (SelfTestMode → H(testLeaksPass ∨ testLeaksFail ∨ testLeaksSkip))),False
54/137,Whenever the aircraft control computer transitions into StartUpMode from a previous state where StartUpMode was not active the system shall ensure that checkCommsGUI has been successfully verified before or at the same time as the transition occurs. Once StartUpMode is active the system shall not report any period in which checkCommsGUI remains unverified while StartUpMode continues to be active. This requirement guarantees that communication interface checks are always completed as part of the startup sequence and remain valid throughout the startup phase.,((H (((! StartUpMode) & (Y StartUpMode)) -> (Y (! ((! checkCommsGUI) S ((! checkCommsGUI) & (StartUpMode & (Z (! StartUpMode))))))))) & (((! ((! StartUpMode) & (Y StartUpMode))) S ((! ((! StartUpMode) & (Y StartUpMode))) & (StartUpMode & (Z (! StartUpMode))))) -> (! ((! checkCommsGUI) S ((! checkCommsGUI) & (StartUpMode & (Z (! StartUpMode)))))))),H(((StartUpMode ∧ ¬Y(StartUpMode)) → O(checkCommsGUI)) ∧ (StartUpMode → H(checkCommsGUI))),False
54/138,At all times the system shall ensure that if enableLeakCompensation is active then leakCompensation is also active otherwise leakCompensation shall remain inactive. This requirement applies continuously during operation of the medical device.,(H ((enableLeakCompensation -> leakCompensation) | (! leakCompensation))),H((enableLeakCompensation → leakCompensation) ∧ (¬enableLeakCompensation → ¬leakCompensation)),False
55/139,The system shall ensure that throughout its entire operation logParams and saveLog and loadLog are always active and maintained at all times. For example in an autonomous drone this means the drone must continuously record its flight parameters save the log data and be able to load the log whenever required without interruption.,(H ((logParams & saveLog) & loadLog)),H (logParams ∧ saveLog ∧ loadLog),True
55/140,The system shall ensure that whenever PCVMode is active; each time either breathingCycleDone or patientBreathingRequest occurs; a new breathingCycleStart shall be initiated.,(H (PCVMode -> ((breathingCycleDone | patientBreathingRequest) -> breathingCycleStart))),H((PCVMode ∧ (breathingCycleDone ∨ patientBreathingRequest)) → O(breathingCycleStart)),False
55/141,Whenever the ventilator transitions into a state where both PCVMode and RMButton are active after previously being inactive; the system shall ensure that during the preceding inspiratoryPhaseEnd event; either RM is active or the combination of PCVMode and RMButton remains active until the system exits that combined state. This condition shall hold consistently for every occurrence of such a transition so that the ventilator maintains proper synchronization between the inspiratory phase and the activation of RM and PCVMode.,((H (((! (PCVMode & RMButton)) & (Y (PCVMode & RMButton))) -> (Y (((Y (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | ((PCVMode & RMButton) & (Z (! (PCVMode & RMButton))))))) -> (RM | ((PCVMode & RMButton) & (Z (! (PCVMode & RMButton)))))) S (((Y (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | ((PCVMode & RMButton) & (Z (! (PCVMode & RMButton))))))) -> (RM | ((PCVMode & RMButton) & (Z (! (PCVMode & RMButton)))))) & ((PCVMode & RMButton) & (Z (! (PCVMode & RMButton))))))))) & (((! ((! (PCVMode & RMButton)) & (Y (PCVMode & RMButton)))) S ((! ((! (PCVMode & RMButton)) & (Y (PCVMode & RMButton)))) & ((PCVMode & RMButton) & (Z (! (PCVMode & RMButton)))))) -> (((Y (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | ((PCVMode & RMButton) & (Z (! (PCVMode & RMButton))))))) -> (RM | ((PCVMode & RMButton) & (Z (! (PCVMode & RMButton)))))) S (((Y (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | ((PCVMode & RMButton) & (Z (! (PCVMode & RMButton))))))) -> (RM | ((PCVMode & RMButton) & (Z (! (PCVMode & RMButton)))))) & ((PCVMode & RMButton) & (Z (! (PCVMode & RMButton)))))))),H(((PCVMode ∧ RMButton) ∧ Y(¬(PCVMode ∧ RMButton))) → O(inspiratoryPhaseEnd ∧ (RM ∨ ((PCVMode ∧ RMButton) S ¬(PCVMode ∧ RMButton))))),False
56/142,The system shall ensure that whenever expiratoryState is active; inValveClose is engaged and outValveOpen is engaged at all times in the past operation of the medical ventilator.,(H (expiratoryState -> (inValveClose & outValveOpen))),H (expiratoryState → (inValveClose ∧ outValveOpen)),True
56/143,The system shall ensure that whenever PCVMode is active; each time either breathingCycleDone becomes true or patientBreathingRequest becomes true; a new breathingCycleStart shall occur. This condition shall always hold for the ventilator’s operation.,(H (PCVMode -> ((breathingCycleDone | patientBreathingRequest) -> breathingCycleStart))),H(((breathingCycleDone ∨ patientBreathingRequest) ∧ PCVMode) → O(breathingCycleStart)),False
57/144,The system shall ensure that whenever PCVMode is active; the value of P_insp is always equal to P_inspPCV at all times.,(H (PCVMode -> (P_insp = P_inspPCV))),H(PCVMode → (P_insp = P_inspPCV)),True
57/145,The system shall ensure that whenever user = operator; the function eraseLog is never activated at any time during operation.,(H ((user = operator) -> (! eraseLog))),H(user = operator → ¬O(eraseLog)),False
58/146,Whenever the system is operating in PCVMode the ventilator shall ensure that the breathingCycleTime equals one divided by RR_PCV and that ExpiratoryTime equals breathingCycleTime divided by one plus ItoE_PCV.,(H (PCVMode -> ((breathingCycleTime = (1 / RR_PCV)) & (ExpiratoryTime = (breathingCycleTime / (1 + ItoE_PCV)))))),H(PCVMode → (breathingCycleTime = 1/RR_PCV ∧ ExpiratoryTime = breathingCycleTime/(1 + ItoE_PCV))),True
58/147,Whenever the ventilator switches from PCVMode to another mode the system shall ensure that any previous PSVModeSelected condition does not cause PSVMode to remain active after PCVInspTimeEnd. The control software shall maintain PCVMode and PSVMode transitions so that when PCVMode is exited the previous state of PSVModeSelected is correctly cleared and PCVInspTimeEnd does not overlap with PSVMode operation. This requirement ensures that the ventilator never continues pressure support ventilation after a pressure control cycle has ended and that all mode changes between PCVMode and PSVModeSelected are consistent with the intended breathing cycle timing.,((H (((! PCVMode) & (Y PCVMode)) -> (Y (((Y (PSVModeSelected & ((Y (! PSVModeSelected)) | (PCVMode & (Z (! PCVMode)))))) -> ((! (PCVInspTimeEnd & PSVMode)) | (PCVMode & (Z (! PCVMode))))) S (((Y (PSVModeSelected & ((Y (! PSVModeSelected)) | (PCVMode & (Z (! PCVMode)))))) -> ((! (PCVInspTimeEnd & PSVMode)) | (PCVMode & (Z (! PCVMode))))) & (PCVMode & (Z (! PCVMode)))))))) & (((! ((! PCVMode) & (Y PCVMode))) S ((! ((! PCVMode) & (Y PCVMode))) & (PCVMode & (Z (! PCVMode))))) -> (((Y (PSVModeSelected & ((Y (! PSVModeSelected)) | (PCVMode & (Z (! PCVMode)))))) -> ((! (PCVInspTimeEnd & PSVMode)) | (PCVMode & (Z (! PCVMode))))) S (((Y (PSVModeSelected & ((Y (! PSVModeSelected)) | (PCVMode & (Z (! PCVMode)))))) -> ((! (PCVInspTimeEnd & PSVMode)) | (PCVMode & (Z (! PCVMode))))) & (PCVMode & (Z (! PCVMode))))))),H((Y(PCVMode) ∧ ¬PCVMode) → (¬(PSVMode ∧ O(PCVInspTimeEnd)) ∧ ¬(PSVModeSelected S PCVInspTimeEnd))),False
59/148,The system shall always ensure that whenever StandbyMode is active; the ventilationOff condition is true and ventilationParamsAdjustable is enabled. This requirement applies continuously throughout the operation of the medical ventilator.,(H (StandbyMode -> (ventilationOff & ventilationParamsAdjustable))),H(StandbyMode → (ventilationOff ∧ ventilationParamsAdjustable)),True
