Summary,ID,ptLTL,Generated ptLTL,Equivalence Check
52/124,Whenever the system is operating in PCVMode the inspiratoryTime shall always be equal to 60 multiplied by the ratio of ItoE_PCV to the product of RR_PCV and one plus ItoE_PCV. This relationship shall hold continuously for the ventilator control software to ensure correct timing of the pressure control ventilation cycle.,(H (PCVMode -> (inspiratoryTime = (60 * (ItoE_PCV / (RR_PCV * (1 + ItoE_PCV))))))),H( PCVMode → (inspiratoryTime = 60 * (ItoE_PCV / (RR_PCV * (1 + ItoE_PCV)))) ),True
52/125,The aircraft control computer shall ensure that whenever the system enters StartUpMode after previously being outside StartUpMode the initialization sequence defined by initStart initDone initFail OutOfServiceWarning and FailSafeMode shall have been completed correctly. If the system transitions into StartUpMode it must not report a condition where initialization was incomplete or failed while OutOfServiceWarning and FailSafeMode were active. The system shall maintain this behavior throughout operation so that any return to StartUpMode always reflects a valid and completed initialization process.,((H (((! StartUpMode) & (Y StartUpMode)) -> (Y (! ((! (initStart & (initDone | ((initFail & OutOfServiceWarning) & FailSafeMode)))) S ((! (initStart & (initDone | ((initFail & OutOfServiceWarning) & FailSafeMode)))) & (StartUpMode & (Z (! StartUpMode))))))))) & (((! ((! StartUpMode) & (Y StartUpMode))) S ((! ((! StartUpMode) & (Y StartUpMode))) & (StartUpMode & (Z (! StartUpMode))))) -> (! ((! (initStart & (initDone | ((initFail & OutOfServiceWarning) & FailSafeMode)))) S ((! (initStart & (initDone | ((initFail & OutOfServiceWarning) & FailSafeMode)))) & (StartUpMode & (Z (! StartUpMode)))))))),H( (StartUpMode ∧ ¬Y(StartUpMode)) → O(initStart ∧ (¬initDone S (initStart ∧ ¬initFail ∧ ¬OutOfServiceWarning ∧ ¬FailSafeMode ∧ Y(initDone))))),False
53/126,The system shall ensure that throughout its entire operation; the conditions logParams; saveLog; and loadLog are always active together. For example; the aircraft’s data management unit must continuously maintain parameter logging; saving; and loading functions at all times during flight.,(H ((logParams & saveLog) & loadLog)),H (logParams ∧ saveLog ∧ loadLog),True
53/127,Whenever the ventilator is operating in PCVMode or PSVMode and the expiratoryPauseButton is pressed after previously being released the system shall ensure that the expiratoryPause function is activated and both inValveClose and outValveClose are engaged during the expiratory phase. The expiratoryPauseButton shall only have this effect when the ventilator is in PCVMode or PSVMode and the button press occurs following a period when it was not pressed. The system shall maintain this behavior consistently throughout operation so that each time the expiratoryPauseButton is pressed in these modes after being released the expiratoryPause condition is applied with inValveClose and outValveClose active until the button is released again.,((H (((! ((PCVMode | PSVMode) & expiratoryPauseButton)) & (Y ((PCVMode | PSVMode) & expiratoryPauseButton))) -> (Y (((Y (expiratoryPhaseEnd & ((Y (! expiratoryPhaseEnd)) | (((PCVMode | PSVMode) & expiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & expiratoryPauseButton))))))) -> ((expiratoryPauseButton -> ((expiratoryPause & inValveClose) & outValveClose)) | (((PCVMode | PSVMode) & expiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & expiratoryPauseButton)))))) S (((Y (expiratoryPhaseEnd & ((Y (! expiratoryPhaseEnd)) | (((PCVMode | PSVMode) & expiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & expiratoryPauseButton))))))) -> ((expiratoryPauseButton -> ((expiratoryPause & inValveClose) & outValveClose)) | (((PCVMode | PSVMode) & expiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & expiratoryPauseButton)))))) & (((PCVMode | PSVMode) & expiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & expiratoryPauseButton))))))))) & (((! ((! ((PCVMode | PSVMode) & expiratoryPauseButton)) & (Y ((PCVMode | PSVMode) & expiratoryPauseButton)))) S ((! ((! ((PCVMode | PSVMode) & expiratoryPauseButton)) & (Y ((PCVMode | PSVMode) & expiratoryPauseButton)))) & (((PCVMode | PSVMode) & expiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & expiratoryPauseButton)))))) -> (((Y (expiratoryPhaseEnd & ((Y (! expiratoryPhaseEnd)) | (((PCVMode | PSVMode) & expiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & expiratoryPauseButton))))))) -> ((expiratoryPauseButton -> ((expiratoryPause & inValveClose) & outValveClose)) | (((PCVMode | PSVMode) & expiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & expiratoryPauseButton)))))) S (((Y (expiratoryPhaseEnd & ((Y (! expiratoryPhaseEnd)) | (((PCVMode | PSVMode) & expiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & expiratoryPauseButton))))))) -> ((expiratoryPauseButton -> ((expiratoryPause & inValveClose) & outValveClose)) | (((PCVMode | PSVMode) & expiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & expiratoryPauseButton)))))) & (((PCVMode | PSVMode) & expiratoryPauseButton) & (Z (! ((PCVMode | PSVMode) & expiratoryPauseButton)))))))),H(((PCVMode ∨ PSVMode) ∧ expiratoryPauseButton ∧ O(¬expiratoryPauseButton)) → (expiratoryPause ∧ inValveClose ∧ outValveClose ∧ (¬expiratoryPauseButton S (expiratoryPause ∧ inValveClose ∧ outValveClose)))),False
53/128,Whenever the aircraft control computer transitions into SelfTestMode from a previous state where SelfTestMode was inactive the system shall ensure that if a previous occurrence of SelfTestMode followed by a return to normal operation has been detected then OutOfServiceWarning and FailSafeMode shall both be activated and maintained until the next valid transition sequence is completed. This behavior shall hold consistently throughout system operation so that any reentry into SelfTestMode after being inactive always results in OutOfServiceWarning and FailSafeMode being engaged whenever the system has previously cycled through SelfTestMode and back to normal operation.,((H (((! SelfTestMode) & (Y SelfTestMode)) -> (Y (((Y (SelfTestMode & (Z (! SelfTestMode)))) -> (OutOfServiceWarning & FailSafeMode)) S (((Y (SelfTestMode & (Z (! SelfTestMode)))) -> (OutOfServiceWarning & FailSafeMode)) & (SelfTestMode & (Z (! SelfTestMode)))))))) & (((! ((! SelfTestMode) & (Y SelfTestMode))) S ((! ((! SelfTestMode) & (Y SelfTestMode))) & (SelfTestMode & (Z (! SelfTestMode))))) -> (((Y (SelfTestMode & (Z (! SelfTestMode)))) -> (OutOfServiceWarning & FailSafeMode)) S (((Y (SelfTestMode & (Z (! SelfTestMode)))) -> (OutOfServiceWarning & FailSafeMode)) & (SelfTestMode & (Z (! SelfTestMode))))))),H(((SelfTestMode ∧ Y(¬SelfTestMode)) ∧ O((Y(SelfTestMode) ∧ ¬SelfTestMode))) → (OutOfServiceWarning ∧ FailSafeMode)),False
53/129,When the ventilator switches into either PCVMode or PSVMode after previously being in a different mode the system shall ensure that the inspiratoryPauseButton and the inspiratoryPause function behave consistently with the mode transition. Specifically the inspiratoryPauseButton shall not remain active from a previous mode and the inspiratoryPause function shall only become active if the inspiratoryPauseButton is pressed after the new mode is entered. If the ventilator leaves PCVMode or PSVMode the same consistency shall be maintained so that no inspiratoryPause or inspiratoryPauseButton state carries over incorrectly between modes.,((H (((! (PCVMode | PSVMode)) & (Y (PCVMode | PSVMode))) -> (Y (((! inspiratoryPauseButton) S ((! inspiratoryPauseButton) & ((PCVMode | PSVMode) & (Z (! (PCVMode | PSVMode)))))) | (! ((! (inspiratoryPause | (! inspiratoryPauseButton))) S ((! (inspiratoryPause | (! inspiratoryPauseButton))) & (inspiratoryPauseButton & ((Y (! inspiratoryPauseButton)) | ((PCVMode | PSVMode) & (Z (! (PCVMode | PSVMode))))))))))))) & (((! ((! (PCVMode | PSVMode)) & (Y (PCVMode | PSVMode)))) S ((! ((! (PCVMode | PSVMode)) & (Y (PCVMode | PSVMode)))) & ((PCVMode | PSVMode) & (Z (! (PCVMode | PSVMode)))))) -> (((! inspiratoryPauseButton) S ((! inspiratoryPauseButton) & ((PCVMode | PSVMode) & (Z (! (PCVMode | PSVMode)))))) | (! ((! (inspiratoryPause | (! inspiratoryPauseButton))) S ((! (inspiratoryPause | (! inspiratoryPauseButton))) & (inspiratoryPauseButton & ((Y (! inspiratoryPauseButton)) | ((PCVMode | PSVMode) & (Z (! (PCVMode | PSVMode)))))))))))),H( ((PCVMode ∨ PSVMode) ∧ ¬Y(PCVMode ∨ PSVMode)) → (¬Y(inspiratoryPauseButton) ∧ ¬Y(inspiratoryPause)) ∧ ((inspiratoryPause) → O((inspiratoryPauseButton) ∧ (PCVMode ∨ PSVMode))) ∧ ((¬(PCVMode ∨ PSVMode) ∧ Y(PCVMode ∨ PSVMode)) → (¬Y(inspiratoryPauseButton) ∧ ¬Y(inspiratoryPause))) ),False
54/130,The system shall ensure that the robot remains continuously in one of the following operating modes: StartUpMode; SelfTestMode; StandbyMode; PCVMode; PSVMode; or FailSafeMode; at all times during operation.,(H (((((StartUpMode | SelfTestMode) | StandbyMode) | PCVMode) | PSVMode) | FailSafeMode)),H (StartUpMode ∨ SelfTestMode ∨ StandbyMode ∨ PCVMode ∨ PSVMode ∨ FailSafeMode),True
54/131,Whenever the aircraft control computer transitions from StartUpMode to normal operation the system shall ensure that initDone was previously completed and that SelfTestMode is active or the system remains in StartUpMode until the self test has been successfully completed. The system shall not leave StartUpMode unless initDone has been confirmed and all required self tests have passed. If the system reenters StartUpMode after being active it shall again verify initDone and SelfTestMode before proceeding to normal operation.,((H (((! StartUpMode) & (Y StartUpMode)) -> (Y (((Y (initDone & ((Y (! initDone)) | (StartUpMode & (Z (! StartUpMode)))))) -> (SelfTestMode | (StartUpMode & (Z (! StartUpMode))))) S (((Y (initDone & ((Y (! initDone)) | (StartUpMode & (Z (! StartUpMode)))))) -> (SelfTestMode | (StartUpMode & (Z (! StartUpMode))))) & (StartUpMode & (Z (! StartUpMode)))))))) & (((! ((! StartUpMode) & (Y StartUpMode))) S ((! ((! StartUpMode) & (Y StartUpMode))) & (StartUpMode & (Z (! StartUpMode))))) -> (((Y (initDone & ((Y (! initDone)) | (StartUpMode & (Z (! StartUpMode)))))) -> (SelfTestMode | (StartUpMode & (Z (! StartUpMode))))) S (((Y (initDone & ((Y (! initDone)) | (StartUpMode & (Z (! StartUpMode)))))) -> (SelfTestMode | (StartUpMode & (Z (! StartUpMode))))) & (StartUpMode & (Z (! StartUpMode))))))),H(((Y(StartUpMode) ∧ ¬StartUpMode) → (O(initDone ∧ (SelfTestMode ∨ (StartUpMode S selfTestPassed))))) ∧ ((¬StartUpMode ∧ Y(StartUpMode)) → (initDone ∧ selfTestPassed)) ∧ ((StartUpMode ∧ Y(¬StartUpMode)) → (O(initDone ∧ SelfTestMode)))),False
54/132,Whenever the aircraft automation system exits StandbyMode after previously being in StandbyMode the system shall ensure that if PSVModeSelected was active immediately before leaving StandbyMode or if StandbyMode was active while PSVModeSelected was not then the system shall either activate PSVMode or remain in StandbyMode until StandbyMode has been fully disengaged. This behavior shall hold continuously throughout operation so that any transition out of StandbyMode maintains consistent PSVMode or StandbyMode status according to the most recent PSVModeSelected condition.,((H (((! StandbyMode) & (Y StandbyMode)) -> (Y (((Y (PSVModeSelected & ((Y (! PSVModeSelected)) | (StandbyMode & (Z (! StandbyMode)))))) -> (PSVMode | (StandbyMode & (Z (! StandbyMode))))) S (((Y (PSVModeSelected & ((Y (! PSVModeSelected)) | (StandbyMode & (Z (! StandbyMode)))))) -> (PSVMode | (StandbyMode & (Z (! StandbyMode))))) & (StandbyMode & (Z (! StandbyMode)))))))) & (((! ((! StandbyMode) & (Y StandbyMode))) S ((! ((! StandbyMode) & (Y StandbyMode))) & (StandbyMode & (Z (! StandbyMode))))) -> (((Y (PSVModeSelected & ((Y (! PSVModeSelected)) | (StandbyMode & (Z (! StandbyMode)))))) -> (PSVMode | (StandbyMode & (Z (! StandbyMode))))) S (((Y (PSVModeSelected & ((Y (! PSVModeSelected)) | (StandbyMode & (Z (! StandbyMode)))))) -> (PSVMode | (StandbyMode & (Z (! StandbyMode))))) & (StandbyMode & (Z (! StandbyMode))))))),H(((Y StandbyMode ∧ ¬StandbyMode) → (((Y PSVModeSelected ∨ O(StandbyMode ∧ ¬PSVModeSelected)) → (PSVMode ∨ StandbyMode))))),False
55/133,The system shall ensure that whenever FailSafeMode is active; inValveClose is engaged and outValveOpen is engaged at all times.,(H (FailSafeMode -> (inValveClose & outValveOpen))),H(FailSafeMode → (inValveClose ∧ outValveOpen)),True
55/134,Whenever the aircraft control computer transitions from StartUpMode to normal operation the system shall ensure that defaultParamsLoaded becomes true before the transition completes and that at no time during StartUpMode has the system remained in a state where defaultParamsLoaded was false after leaving a previous non‑StartUpMode state. In other words once the plane enters StartUpMode following a period when it was not in StartUpMode the default parameters must be successfully loaded before the system can be considered to have exited StartUpMode.,((H (((! StartUpMode) & (Y StartUpMode)) -> (Y (! ((! defaultParamsLoaded) S ((! defaultParamsLoaded) & (StartUpMode & (Z (! StartUpMode))))))))) & (((! ((! StartUpMode) & (Y StartUpMode))) S ((! ((! StartUpMode) & (Y StartUpMode))) & (StartUpMode & (Z (! StartUpMode))))) -> (! ((! defaultParamsLoaded) S ((! defaultParamsLoaded) & (StartUpMode & (Z (! StartUpMode)))))))),H((Y(StartUpMode) & ¬StartUpMode) → (O(¬StartUpMode & H(StartUpMode → defaultParamsLoaded)))),False
56/135,At all times; whenever the system is operating in either StartUpMode or StandbyMode; the inValveClose signal shall be active and the outValveOpen signal shall be active.,(H ((StartUpMode | StandbyMode) -> (inValveClose & outValveOpen))),H(((StartUpMode ∨ StandbyMode) → (inValveClose ∧ outValveOpen))),True
57/136,The system shall ensure that patientSafe has always been true at all times in the past.,(H patientSafe),H patientSafe,True
58/137,The system shall ensure that whenever enableLeakCompensation is active; leakCompensation remains active; and whenever disableLeakCompensation is active; both leakCompensation and enableLeakCompensation remain inactive at that time. This condition shall hold continuously during operation of the medical infusion device.,(H ((enableLeakCompensation -> leakCompensation) & (disableLeakCompensation -> ((! leakCompensation) & (! enableLeakCompensation))))),H(((enableLeakCompensation → leakCompensation) ∧ (disableLeakCompensation → (¬leakCompensation ∧ ¬enableLeakCompensation)))),True
59/138,Whenever the system is operating in PCVMode the ventilator shall ensure that the breathingCycleTime equals one divided by RR_PCV and that ExpiratoryTime equals breathingCycleTime divided by one plus ItoE_PCV.,(H (PCVMode -> ((breathingCycleTime = (1 / RR_PCV)) & (ExpiratoryTime = (breathingCycleTime / (1 + ItoE_PCV)))))),H( PCVMode → (breathingCycleTime = 1/RR_PCV ∧ ExpiratoryTime = breathingCycleTime/(1 + ItoE_PCV)) ),True
59/139,Whenever the ventilator is operating in PCVMode and the inspiratoryPauseButton is pressed after previously not being pressed the system shall ensure that within 40 time units after the end of the inspiratoryPhaseEnd the following condition holds: either the inspiratoryPhaseEnd remains inactive continuously since the last time the inspiratoryPauseButton was pressed in PCVMode or both inValveClose and outValveClose are activated while the inspiratoryPauseButton is pressed. This behavior shall be maintained consistently for every occurrence of the inspiratoryPauseButton being pressed in PCVMode after being released.,"((H (((! (PCVMode & inspiratoryPauseButton)) & (Y (PCVMode & inspiratoryPauseButton))) -> (Y (((O[0,40] (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | ((PCVMode & inspiratoryPauseButton) & (Z (! (PCVMode & inspiratoryPauseButton))))))) -> (((! inspiratoryPhaseEnd) S ((! inspiratoryPhaseEnd) & ((PCVMode & inspiratoryPauseButton) & (Z (! (PCVMode & inspiratoryPauseButton)))))) | (inspiratoryPauseButton -> (inValveClose & outValveClose)))) S (((O[0,40] (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | ((PCVMode & inspiratoryPauseButton) & (Z (! (PCVMode & inspiratoryPauseButton))))))) -> (((! inspiratoryPhaseEnd) S ((! inspiratoryPhaseEnd) & ((PCVMode & inspiratoryPauseButton) & (Z (! (PCVMode & inspiratoryPauseButton)))))) | (inspiratoryPauseButton -> (inValveClose & outValveClose)))) & ((PCVMode & inspiratoryPauseButton) & (Z (! (PCVMode & inspiratoryPauseButton))))))))) & (((! ((! (PCVMode & inspiratoryPauseButton)) & (Y (PCVMode & inspiratoryPauseButton)))) S ((! ((! (PCVMode & inspiratoryPauseButton)) & (Y (PCVMode & inspiratoryPauseButton)))) & ((PCVMode & inspiratoryPauseButton) & (Z (! (PCVMode & inspiratoryPauseButton)))))) -> (((O[0,40] (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | ((PCVMode & inspiratoryPauseButton) & (Z (! (PCVMode & inspiratoryPauseButton))))))) -> (((! inspiratoryPhaseEnd) S ((! inspiratoryPhaseEnd) & ((PCVMode & inspiratoryPauseButton) & (Z (! (PCVMode & inspiratoryPauseButton)))))) | (inspiratoryPauseButton -> (inValveClose & outValveClose)))) S (((O[0,40] (inspiratoryPhaseEnd & ((Y (! inspiratoryPhaseEnd)) | ((PCVMode & inspiratoryPauseButton) & (Z (! (PCVMode & inspiratoryPauseButton))))))) -> (((! inspiratoryPhaseEnd) S ((! inspiratoryPhaseEnd) & ((PCVMode & inspiratoryPauseButton) & (Z (! (PCVMode & inspiratoryPauseButton)))))) | (inspiratoryPauseButton -> (inValveClose & outValveClose)))) & ((PCVMode & inspiratoryPauseButton) & (Z (! (PCVMode & inspiratoryPauseButton))))))))",((PCVMode ∧ inspiratoryPauseButton ∧ Y(¬inspiratoryPauseButton)) → H(((inspiratoryPhaseEnd S (inspiratoryPauseButton ∧ PCVMode)) ∨ (inValveClose ∧ outValveClose ∧ inspiratoryPauseButton)))),False
59/140,When the aircraft enters SelfTestMode after previously being outside of it the system shall ensure that during the entire period of SelfTestMode the leak test results testLeaksPass testLeaksFail or testLeaksSkip are produced before SelfTestMode is exited. If the aircraft remains in SelfTestMode without having just entered it this same rule shall still apply so that no transition out of SelfTestMode occurs without one of the leak test results being recorded.,((H (((! SelfTestMode) & (Y SelfTestMode)) -> (Y (! ((! ((testLeaksPass | testLeaksFail) | testLeaksSkip)) S ((! ((testLeaksPass | testLeaksFail) | testLeaksSkip)) & (SelfTestMode & (Z (! SelfTestMode))))))))) & (((! ((! SelfTestMode) & (Y SelfTestMode))) S ((! ((! SelfTestMode) & (Y SelfTestMode))) & (SelfTestMode & (Z (! SelfTestMode))))) -> (! ((! ((testLeaksPass | testLeaksFail) | testLeaksSkip)) S ((! ((testLeaksPass | testLeaksFail) | testLeaksSkip)) & (SelfTestMode & (Z (! SelfTestMode)))))))),H((SelfTestMode ∧ ¬Y(SelfTestMode)) → O((testLeaksPass ∨ testLeaksFail ∨ testLeaksSkip) S SelfTestMode)),False
59/141,When the medical ventilator transitions from StandbyMode to active operation the system shall ensure that if PCVModeSelected was active immediately before leaving StandbyMode then the ventilator shall either enter PCVMode or remain in StandbyMode until the previous StandbyMode condition is fully cleared.    If PCVModeSelected was not active before leaving StandbyMode the system shall not activate PCVMode unless StandbyMode has been exited correctly and the prior StandbyMode state is no longer valid.    Throughout operation the system shall maintain this behavior consistently so that any change from StandbyMode to active ventilation preserves the correct relationship between PCVModeSelected PCVMode and StandbyMode.,((H (((! StandbyMode) & (Y StandbyMode)) -> (Y (((Y (PCVModeSelected & ((Y (! PCVModeSelected)) | (StandbyMode & (Z (! StandbyMode)))))) -> (PCVMode | (StandbyMode & (Z (! StandbyMode))))) S (((Y (PCVModeSelected & ((Y (! PCVModeSelected)) | (StandbyMode & (Z (! StandbyMode)))))) -> (PCVMode | (StandbyMode & (Z (! StandbyMode))))) & (StandbyMode & (Z (! StandbyMode)))))))) & (((! ((! StandbyMode) & (Y StandbyMode))) S ((! ((! StandbyMode) & (Y StandbyMode))) & (StandbyMode & (Z (! StandbyMode))))) -> (((Y (PCVModeSelected & ((Y (! PCVModeSelected)) | (StandbyMode & (Z (! StandbyMode)))))) -> (PCVMode | (StandbyMode & (Z (! StandbyMode))))) S (((Y (PCVModeSelected & ((Y (! PCVModeSelected)) | (StandbyMode & (Z (! StandbyMode)))))) -> (PCVMode | (StandbyMode & (Z (! StandbyMode))))) & (StandbyMode & (Z (! StandbyMode))))))),H(((Y StandbyMode ∧ ¬StandbyMode) → ((Y PCVModeSelected) → (PCVMode ∨ StandbyMode))) ∧ ((Y StandbyMode ∧ ¬StandbyMode) → (¬(Y PCVModeSelected) → (¬PCVMode S ¬StandbyMode)))),False
59/142,Whenever the aircraft control computer transitions into StartUpMode from a previous state where StartUpMode was inactive the system shall ensure that before this transition the initialization process was either completed successfully indicated by initDone or the system was in a safe fallback condition where initFail and OutOfServiceWarning were both active and FailSafeMode was engaged. The system shall never enter StartUpMode unless one of these conditions has been satisfied and maintained continuously since the last time StartUpMode was inactive.,((H (((! StartUpMode) & (Y StartUpMode)) -> (Y (! ((! (initDone | ((initFail & OutOfServiceWarning) & FailSafeMode))) S ((! (initDone | ((initFail & OutOfServiceWarning) & FailSafeMode))) & (StartUpMode & (Z (! StartUpMode))))))))) & (((! ((! StartUpMode) & (Y StartUpMode))) S ((! ((! StartUpMode) & (Y StartUpMode))) & (StartUpMode & (Z (! StartUpMode))))) -> (! ((! (initDone | ((initFail & OutOfServiceWarning) & FailSafeMode))) S ((! (initDone | ((initFail & OutOfServiceWarning) & FailSafeMode))) & (StartUpMode & (Z (! StartUpMode)))))))),H((StartUpMode ∧ ¬Y(StartUpMode)) → (H(StartUpMode ∨ ((initDone ∨ (initFail ∧ OutOfServiceWarning ∧ FailSafeMode)) S ¬StartUpMode)))),False
60/143,The system shall ensure that the robot remains continuously in one of the following modes: StartUpMode; SelfTestMode; StandbyMode; PCVMode; PSVMode; or FailSafeMode throughout its entire operation.,(H (((((StartUpMode | SelfTestMode) | StandbyMode) | PCVMode) | PSVMode) | FailSafeMode)),H (StartUpMode ∨ SelfTestMode ∨ StandbyMode ∨ PCVMode ∨ PSVMode ∨ FailSafeMode),True
60/144,Whenever the ventilator switches from PCVMode or PSVMode to any other mode; the system shall ensure that the expiratoryPauseButton remains inactive until the transition is complete. If the expiratoryPauseButton is pressed during or immediately after such a mode change; the system shall prevent activation of expiratoryPause until the ventilator has fully stabilized in the new mode. Similarly; when the ventilator re-enters PCVMode or PSVMode after being in another mode; the expiratoryPauseButton shall not trigger an expiratoryPause unless the button has been released and re-pressed after the mode transition. This ensures that no unintended expiratoryPause occurs during or immediately following any change between PCVMode; PSVMode; and other ventilation modes.,((H (((! (PCVMode | PSVMode)) & (Y (PCVMode | PSVMode))) -> (Y (((! expiratoryPauseButton) S ((! expiratoryPauseButton) & ((PCVMode | PSVMode) & (Z (! (PCVMode | PSVMode)))))) | (! ((! (expiratoryPause | (! expiratoryPauseButton))) S ((! (expiratoryPause | (! expiratoryPauseButton))) & (expiratoryPauseButton & ((Y (! expiratoryPauseButton)) | ((PCVMode | PSVMode) & (Z (! (PCVMode | PSVMode))))))))))))) & (((! ((! (PCVMode | PSVMode)) & (Y (PCVMode | PSVMode)))) S ((! ((! (PCVMode | PSVMode)) & (Y (PCVMode | PSVMode)))) & ((PCVMode | PSVMode) & (Z (! (PCVMode | PSVMode)))))) -> (((! expiratoryPauseButton) S ((! expiratoryPauseButton) & ((PCVMode | PSVMode) & (Z (! (PCVMode | PSVMode)))))) | (! ((! (expiratoryPause | (! expiratoryPauseButton))) S ((! (expiratoryPause | (! expiratoryPauseButton))) & (expiratoryPauseButton & ((Y (! expiratoryPauseButton)) | ((PCVMode | PSVMode) & (Z (! (PCVMode | PSVMode)))))))))))),H( ((Y(PCVMode ∨ PSVMode) ∧ ¬(PCVMode ∨ PSVMode)) → ¬expiratoryPauseButton) ∧ ((¬Y(PCVMode ∨ PSVMode) ∧ (PCVMode ∨ PSVMode)) → (¬expiratoryPauseButton S ¬(PCVMode ∨ PSVMode))) ),False
61/145,The system shall ensure that throughout its entire operation; the conditions logParams; saveLog; and loadLog are always active together. For example; the aircraft’s data management unit must continuously maintain parameter logging; saving of logs; and loading of logs at all times during flight.,(H ((logParams & saveLog) & loadLog)),H (logParams ∧ saveLog ∧ loadLog),True
61/146,The aircraft control system shall ensure that whenever the system transitions into StartUpMode from a previous state where StartUpMode was inactive; the initialization sequence defined by initStart; initDone; initFail; OutOfServiceWarning; and FailSafeMode must have been correctly completed in the immediately preceding operational history. Specifically; the system shall not enter StartUpMode unless initStart has occurred and either initDone is true or; if an initialization failure has occurred; both OutOfServiceWarning and FailSafeMode are active. Once StartUpMode becomes active; this condition must remain consistent with all prior system states so that no earlier period exists where StartUpMode was entered without the required initialization sequence having been satisfied.,((H (((! StartUpMode) & (Y StartUpMode)) -> (Y (! ((! (initStart & (initDone | ((initFail & OutOfServiceWarning) & FailSafeMode)))) S ((! (initStart & (initDone | ((initFail & OutOfServiceWarning) & FailSafeMode)))) & (StartUpMode & (Z (! StartUpMode))))))))) & (((! ((! StartUpMode) & (Y StartUpMode))) S ((! ((! StartUpMode) & (Y StartUpMode))) & (StartUpMode & (Z (! StartUpMode))))) -> (! ((! (initStart & (initDone | ((initFail & OutOfServiceWarning) & FailSafeMode)))) S ((! (initStart & (initDone | ((initFail & OutOfServiceWarning) & FailSafeMode)))) & (StartUpMode & (Z (! StartUpMode)))))))),H(((StartUpMode ∧ ¬Y(StartUpMode)) → O(initStart ∧ (initDone ∨ (initFail ∧ OutOfServiceWarning ∧ FailSafeMode))))),False
62/147,The system shall ensure that whenever StartUpMode is active; it is never the case that powerOff is true while powerButton is false. In other words; during StartUpMode; the power shall not be off unless the power button is pressed.,(H ((H (! (powerOff & (! powerButton)))) | (! StartUpMode))),H ( StartUpMode → ¬( powerOff ∧ ¬powerButton ) ),True
62/148,The aircraft control computer shall ensure that whenever the system transitions into StartUpMode from a previous state where StartUpMode was inactive the initialization sequence defined by initStart initDone initFail OutOfServiceWarning and FailSafeMode shall have been completed correctly. Specifically the system shall not enter StartUpMode unless the initialization process has either successfully finished with initDone active or has entered a controlled fail-safe condition indicated by initFail OutOfServiceWarning and FailSafeMode. Once StartUpMode becomes active the system shall maintain consistency with this initialization status throughout operation and shall not report a valid StartUpMode state if the initialization sequence was incomplete or invalid.,((H (((! StartUpMode) & (Y StartUpMode)) -> (Y (! ((! (initStart & (initDone | ((initFail & OutOfServiceWarning) & FailSafeMode)))) S ((! (initStart & (initDone | ((initFail & OutOfServiceWarning) & FailSafeMode)))) & (StartUpMode & (Z (! StartUpMode))))))))) & (((! ((! StartUpMode) & (Y StartUpMode))) S ((! ((! StartUpMode) & (Y StartUpMode))) & (StartUpMode & (Z (! StartUpMode))))) -> (! ((! (initStart & (initDone | ((initFail & OutOfServiceWarning) & FailSafeMode)))) S ((! (initStart & (initDone | ((initFail & OutOfServiceWarning) & FailSafeMode)))) & (StartUpMode & (Z (! StartUpMode)))))))),H((StartUpMode ∧ ¬Y(StartUpMode)) → O((initDone ∨ (initFail ∧ OutOfServiceWarning ∧ FailSafeMode)))),False
63/149,At all times; if FailSafeMode is active; then patientSafe must be true to ensure the patient remains protected whenever the system enters fail-safe operation.,(H (FailSafeMode -> patientSafe)),H(FailSafeMode → patientSafe),True
63/150,When the aircraft control computer transitions into SelfTestMode from a previous state where SelfTestMode was inactive the system shall ensure that no testPSExpPass testPSExpFail or testPSExpSkip results are recorded until the self test sequence has fully completed and SelfTestMode has been exited. This condition shall hold consistently throughout any period in which the system remains in SelfTestMode and shall be verified each time the mode changes.,((H (((! SelfTestMode) & (Y SelfTestMode)) -> (Y (! ((! ((testPSExpPass | testPSExpFail) | testPSExpSkip)) S ((! ((testPSExpPass | testPSExpFail) | testPSExpSkip)) & (SelfTestMode & (Z (! SelfTestMode))))))))) & (((! ((! SelfTestMode) & (Y SelfTestMode))) S ((! ((! SelfTestMode) & (Y SelfTestMode))) & (SelfTestMode & (Z (! SelfTestMode))))) -> (! ((! ((testPSExpPass | testPSExpFail) | testPSExpSkip)) S ((! ((testPSExpPass | testPSExpFail) | testPSExpSkip)) & (SelfTestMode & (Z (! SelfTestMode)))))))),H((SelfTestMode S (¬SelfTestMode)) → H(SelfTestMode → ¬(testPSExpPass ∨ testPSExpFail ∨ testPSExpSkip))),False
